,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,6.0,216.69715881347656,7.958713531494141,0.5825927734375,-10.337881469726565,0.270361328125,-0.013216203225627228,0.00729226769685497,0.03290841527400014,0.0,1.0
1,6.0,216.69715881347656,7.958713531494141,-0.098992919921875,-9.864898681640623,-0.331072998046875,-0.009870207632051672,0.02966202190519355,0.02668300990983092,1.0,1.0
2,8.0,218.8190460205078,7.884161472320557,-0.8388977050781251,-9.028543090820316,-0.8208038330078126,0.11981668270710095,0.10220386683786192,-0.08445922449466395,2.0,1.0
3,12.0,221.96966552734366,7.299964427947997,0.26781921386718754,-9.677828979492187,-1.1156890869140623,0.024110129980705358,-0.09005852068655555,0.0933842762558465,3.0,1.0
4,12.0,222.97206115722656,4.312357425689696,0.002691650390625,-10.167410278320313,-1.14066162109375,-0.005590241444185329,0.02433862920223416,0.02456553052710891,4.0,1.0
5,6.0,222.97206115722656,4.312357425689696,-0.27753906250000004,-10.02893981933594,-1.1584564208984376,-0.019182216699622737,-0.02804921154904156,0.0730939182266418,5.0,1.0
6,6.0,222.97206115722656,4.312357425689696,-0.014056396484375,-9.968826293945312,1.2960296630859376,-0.016074574023609275,0.034029872409032505,0.01281060379160816,6.0,1.0
7,6.0,222.97206115722656,4.312357425689696,-0.12860107421875,-9.747064208984378,0.899908447265625,-0.009751430647434141,0.031843150837968445,0.018181667078079968,7.0,1.0
8,6.0,222.97206115722656,0.1167696863412857,-0.12247009277343752,-9.814804077148438,0.9343017578125,-0.005450958119174185,0.033967288123415644,0.01610706458890824,8.0,1.0
9,6.0,222.97206115722656,0.1167696863412857,-0.1093109130859375,-9.791177368164066,0.9860412597656252,0.01109313120461606,-0.06673402322742357,0.11467837969990208,11.0,1.0
10,6.0,222.97206115722656,0.1167696863412857,-0.1027313232421875,-9.756185913085938,0.9800598144531252,-0.008750082077564345,0.028620459602863562,0.022430474281192384,12.0,1.0
11,6.0,222.97206115722656,0.1167696863412857,-0.001495361328125,-9.833645629882813,0.9673492431640626,-0.007555920644772816,0.033989126044354286,0.013957893589214296,13.0,1.0
12,6.0,222.97206115722656,0.1167696863412857,-0.0121124267578125,-9.781906127929688,0.9872375488281252,-0.01317226106764092,0.02325126052915481,0.033000294331607866,14.0,1.0
13,6.0,222.97206115722656,0.1167696863412857,0.035589599609375,-9.760671997070313,0.9625640869140626,-0.0067878649863939615,0.012593023530548685,0.03193716042444824,15.0,1.0
14,6.0,222.97206115722656,0.1167696863412857,-0.0148040771484375,-9.792971801757815,0.9745269775390626,-0.004429635841128797,0.032879120502009265,0.01930392316143936,16.0,1.0
15,6.0,222.97206115722656,0.1167696863412857,0.026617431640625,-9.751699829101565,0.9670501708984376,-0.008929312818926678,0.014722753454285054,0.03299283748055565,17.0,1.0
16,6.0,222.97206115722656,0.1167696863412857,-0.00059814453125,-9.75872802734375,1.0169952392578123,-0.015286544657054828,0.014768293508925409,0.029737921996260807,18.0,1.0
17,6.0,222.97206115722656,0.1167696863412857,-0.0629547119140625,-9.741531372070312,0.9538909912109376,-0.003442934657254439,0.024336764989471103,0.023522104012015863,22.0,1.0
18,6.0,222.97206115722656,0.1167696863412857,-0.052935791015625004,-9.817047119140623,0.9643585205078126,-0.00981028650752489,0.036065592746289066,0.02352716401808701,23.0,1.0
19,6.0,222.97206115722656,0.1167696863412857,-0.05517883300781249,-9.773532104492187,0.94805908203125,-0.0055590824594314026,0.025415877863171208,0.022443257454424763,25.0,1.0
20,6.0,222.97206115722656,0.1167696863412857,-0.05607604980468752,-9.792373657226562,1.021630859375,-0.012948289219965256,0.032919866866687485,0.018156633363833226,26.0,1.0
21,6.0,222.97206115722656,0.1167696863412857,-0.05906677246093753,-9.767849731445313,1.02821044921875,-0.015101987593512337,0.025480858993769145,0.018092983813780328,27.0,1.0
22,6.0,222.97206115722656,0.1167696863412857,-0.0581695556640625,-9.79102783203125,1.0347900390625,-0.011899270066583043,0.026532008676023417,0.01813026806904144,28.0,1.0
23,6.0,222.97206115722656,0.1167696863412857,-0.047552490234375,-9.768597412109377,1.023724365234375,-0.016188557318264664,0.023350596437814758,0.019134546116110318,29.0,1.0
24,6.0,222.97206115722656,0.1167696863412857,-0.08074951171875,-9.796859741210938,0.9275726318359376,-0.003370762991713292,0.04030907362722133,0.021485584726432267,30.0,1.0
25,6.0,222.97206115722656,0.1167696863412857,-0.03992614746093751,-9.748110961914065,1.0383789062500002,-0.017283915474614255,0.01802853531540041,0.020157732606918763,31.0,1.0
26,6.0,222.97206115722656,0.1167696863412857,-0.07820739746093751,-9.788186645507816,0.9319091796875,-0.00548744342610827,0.03607518012621337,0.019311912644709595,32.0,1.0
27,6.0,222.97206115722656,0.1167696863412857,-0.038430786132812506,-9.725531005859377,1.0274627685546875,-0.012007927039058277,0.012667592041070905,0.023371635410426386,33.0,1.0
28,6.0,222.97206115722656,0.1167696863412857,-0.07910461425781251,-9.792074584960938,0.9242828369140624,-0.0076001291188681295,0.043531232230108206,0.019334016881757253,34.0,1.0
29,6.0,222.97206115722656,0.1167696863412857,-0.076263427734375,-9.787588500976565,0.9513488769531252,-0.0065247446706941355,0.04671876973882405,0.019362779021530108,35.0,1.0
30,6.0,222.97206115722656,0.1167696863412857,-0.0967498779296875,-9.821832275390628,0.9598724365234376,-0.007602525963849202,0.04778030574932963,0.020422717135381647,36.0,1.0
31,6.0,222.97206115722656,0.1167696863412857,-0.09106750488281252,-9.812710571289065,0.9864898681640626,-0.009665144228115572,0.04782211737844387,0.01508094862090071,37.0,1.0
32,6.0,222.97206115722656,0.1167696863412857,-0.050543212890625,-9.715362548828123,1.00667724609375,-0.00984890234333104,0.016921459250254473,0.022352709977362068,38.0,1.0
