,Accuracy,Bearing,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,Speed,label
0,6.0,38.95541763305664,0.28441772460937503,-9.779364013671877,-0.796728515625,-0.003142263770184493,0.018110826993083855,0.014885472596888896,0.0,0.0,1.0
1,6.0,38.95541763305664,0.2773895263671875,-9.768447875976562,-0.8112335205078126,0.003244529156043536,0.015957394935645786,0.014889733654633018,1.0,0.0,1.0
2,6.0,38.95541763305664,0.28232421875,-9.779364013671877,-0.7953826904296876,5.752427954571154e-05,0.019161177727011112,0.013812484993695969,2.0,0.0,1.0
3,6.0,38.95541763305664,0.2860626220703125,-9.768896484375,-0.8079437255859375,-0.0010112022659030868,0.018101505929268586,0.013816746051440095,3.0,0.0,1.0
4,6.0,38.95541763305664,0.28591308593750003,-9.773382568359377,-0.7976257324218751,-0.0010239854391354672,0.013845774507321959,0.01383165975354454,4.0,0.0,1.0
5,6.0,38.95541763305664,0.2746978759765625,-9.777420043945312,-0.7944854736328125,5.752427954571154e-05,0.019161177727011112,0.013812484993695969,5.0,0.0,1.0
6,6.0,38.95541763305664,0.2863616943359375,-9.768148803710938,-0.8016632080078125,0.0011006844785297492,0.01170858773253337,0.012770390059147964,6.0,0.0,1.0
7,6.0,38.95541763305664,0.27544555664062503,-9.774429321289062,-0.8091400146484375,0.002188585783827118,0.019151856663195837,0.012743758448247171,7.0,0.0,1.0
8,6.0,38.95541763305664,0.289801025390625,-9.778466796875,-0.80091552734375,6.391586616190171e-05,0.021289043437984424,0.013805028142643744,8.0,0.0,1.0
9,6.0,38.95541763305664,0.2884552001953125,-9.760073852539065,-0.80869140625,4.47411063133312e-05,0.014906245253391513,0.014895059976813181,9.0,0.0,1.0
10,6.0,38.95541763305664,0.27843627929687503,-9.767251586914066,-0.8157196044921876,-0.0010112022659030868,0.018101505929268586,0.013816746051440095,10.0,0.0,1.0
11,6.0,38.95541763305664,0.28770751953125,-9.7748779296875,-0.8073455810546876,-0.0010080064725949917,0.019164639836428216,0.012745356344901218,11.0,0.0,1.0
12,6.0,38.95541763305664,0.2749969482421875,-9.783999633789065,-0.7953826904296876,0.0011198592383783194,0.018092184865453304,0.012748019505991295,12.0,0.0,1.0
13,6.0,38.95541763305664,0.28411865234375,-9.793420410156253,-0.884954833984375,-0.0021054951578166462,0.008531170235959831,0.014918495794405875,13.0,0.0,1.0
14,6.0,38.95541763305664,0.01375732421875,-9.808074951171877,-0.7128387451171876,-0.008367652145028966,0.05216999417410724,0.004092213331015757,14.0,0.0,1.0
15,6.0,38.95541763305664,0.28800659179687504,-9.9519287109375,-0.9272735595703124,-0.01909326711921409,0.02881966405240148,0.02232980679198739,15.0,0.0,1.0
16,6.0,38.95541763305664,0.22445373535156246,-9.779364013671877,-0.7696624755859376,0.0032285501895030605,0.010636132761558462,0.012773053220238044,16.0,0.0,1.0
17,6.0,38.95541763305664,0.30669860839843754,-9.77173767089844,-0.8006164550781251,-0.0020895161912761703,0.013849236616739062,0.012764531104749791,17.0,0.0,1.0
18,6.0,38.95541763305664,0.26796875000000003,-9.74915771484375,-0.7958312988281251,0.0011070760651459392,0.01383805134016073,0.014898255770121275,18.0,0.0,1.0
19,6.0,38.95541763305664,0.230584716796875,-9.763363647460938,-0.7648773193359375,-0.00850187546396896,0.007492004778610913,0.013857758732227315,19.0,0.0,1.0
20,6.0,38.95541763305664,0.2621368408203125,-9.766653442382813,-0.7914947509765625,0.005372394867016847,0.014884939964670878,0.0148923968157231,20.0,0.0,1.0
21,6.0,38.95541763305664,0.25660400390625004,-9.768597412109377,-0.7898498535156251,0.003244529156043536,0.01595579703899174,0.012754411092607488,21.0,0.0,1.0
22,6.0,38.95541763305664,0.2711090087890625,-9.7521484375,-0.817364501953125,0.0043260388747247145,0.021272798155334942,0.01487055889478445,22.0,0.0,1.0
23,6.0,38.95541763305664,0.2830718994140625,-9.778466796875,-0.8157196044921876,-0.0010112022659030868,0.01810070698094156,0.012749084770427329,23.0,0.0,1.0
24,6.0,38.95541763305664,0.3028106689453125,-9.763064575195315,-0.8441314697265626,0.004319647288108524,0.019144932444361627,0.014878015745836672,24.0,0.0,1.0
25,6.0,38.95541763305664,0.2890533447265625,-9.777420043945312,-0.823345947265625,0.0011166634450702243,0.0170298499066207,0.014887070493542941,25.0,0.0,1.0
26,6.0,38.95541763305664,0.2872589111328125,-9.775775146484378,-0.8335144042968751,-0.0010112022659030868,0.018101505929268586,0.013816746051440095,26.0,0.0,1.0
27,6.0,38.95541763305664,0.2785858154296875,-9.768746948242187,-0.835308837890625,0.0011230550316864148,0.01915851456592103,0.015947274923503486,27.0,0.0,1.0
28,6.0,38.95541763305664,0.282623291015625,-9.782205200195316,-0.8070465087890626,-0.0010239854391354672,0.013846573455648985,0.01489932103455731,28.0,0.0,1.0
