,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,4.0,23.0,17.74157,-0.14365649,10.10384,0.17238778,-0.08168124,-0.006615671,-0.0016609426,0.0,1.0
1,4.0,23.0,17.481049,-1.0582695,9.284998,0.7015225,0.19442986,-0.13550824,0.0026151142,1.0,1.0
2,4.0,23.0,16.948528,-2.7725701000000003,9.569917,1.4198049,-0.08595729,-0.02982855,0.028882321,2.0,1.0
3,3.9,22.0,15.309646,2.7749646,9.656111,2.0662591,-0.11894402,-0.0921368,0.017275881,3.0,1.0
4,3.9,22.0,13.198762,-0.8475733,9.696813,0.8379962,-0.043196723,0.06729902,-0.030982476,4.0,1.0
5,3.9,21.0,12.312013,-0.29689008,9.536397,1.9369683,-0.0700748,-0.016389515,-0.034036800000000006,5.0,1.0
6,3.9,22.0,12.630235,-1.1468576,9.433443,1.2785428,-0.011431732,-0.039602395,-0.010213056,6.0,1.0
7,3.9,20.0,13.460876,0.45730647,10.656918,-1.089395,0.24452081,-0.07625431,0.024606261,7.0,1.0
8,3.9,20.0,13.869649,-0.44294083,7.1756414999999985,-2.3894863,-0.40177462,0.16503745,-0.034036800000000006,8.0,1.0
9,3.9,20.0,14.449648000000002,-1.4102278999999998,10.261862,2.5858169,0.09546969,-0.42689097,0.09852096,9.0,1.0
10,3.9,20.0,15.137899,-1.3838909,9.57231,1.1971374,-0.063355274,-0.01822211,0.06370164,10.0,1.0
11,3.9,19.0,15.14694,-0.29210153,9.067119,0.19154198,0.10768699,-0.04632191,-0.005936999300000001,11.0,1.0
12,3.9,18.0,14.997539000000002,-0.55307746,9.972155,0.7901106999999999,-0.039531533,-0.056095757,-0.05114103,12.0,1.0
13,3.9,18.0,15.359618,-1.8651401,10.38397,0.723071,-0.07801604,0.07462941,0.0032259794,13.0,1.0
14,3.9,18.0,15.337045000000002,-0.7948991999999999,10.242707,1.1109436,0.06492642,0.00743423,-0.026706416,14.0,1.0
15,4.0,18.0,15.36911,-1.0439038,9.342461,1.5323359,-0.052359704000000014,0.036144897,-0.027317284,15.0,1.0
16,4.0,17.0,15.322278,1.0223553,9.964972,0.77574503,-0.05358143,-0.010891727,-0.013878248,16.0,1.0
17,4.0,17.0,15.106734,-0.8547561,9.775824,0.12689656,-0.06152268,0.04958393,-0.016932573,17.0,1.0
18,4.0,17.0,15.022307,-2.004008,10.292988,0.023942748,0.0007855727,-0.037769800000000006,-0.03770199,18.0,1.0
19,4.0,18.0,15.2577,1.2210802,6.8165,0.035914123,-0.04869451,0.08073806,-0.0621366,19.0,1.0
20,4.0,19.0,15.011837,-0.15562786,8.995291,1.1444633,0.05759604,-0.030439414,-0.010213056,20.0,1.0
21,4.0,19.0,14.784806,1.4245936,9.136553,-0.20590763,0.06553729,0.27071717,-0.098788515,21.0,1.0
22,4.0,19.0,14.589604,-0.54828894,10.297776,0.72546524,-0.037088074,0.0019364428,0.0032259794,22.0,1.0
23,4.0,20.0,13.897677,-0.57223165,9.584282,1.9896424,-0.29548407,0.075851135,0.07897326,23.0,1.0
24,4.0,20.0,13.271851000000002,-1.5203645,9.3280945,1.3982565,0.018500665,0.040420953,-0.028539013,24.0,1.0
25,4.0,20.0,12.026027,-0.49082634,8.200391,1.0654523,-0.12383094,0.010488556,0.005058575,25.0,1.0
26,4.0,18.0,10.573901,-1.0846065,10.134965,0.74222517,-0.0053230794,0.013542883,-0.058471408,26.0,1.0
27,4.0,16.0,9.316259,0.42618093,9.148524,1.9968252,-0.027925095,0.15526363,-0.13299696,27.0,1.0
28,4.0,15.0,7.9246407,0.18675344,10.621003,0.63208854,-0.03097942,-0.12084747,0.037434433,28.0,1.0
29,4.0,16.0,6.500863,2.9569294,9.857229,2.3799093,0.013002877,-0.3749674000000001,-0.011434787,29.0,1.0
30,3.9,25.0,5.5182242,3.0096035,9.938635,2.482863,0.11623911,-0.31449175,-0.18919657,30.0,1.0
31,3.9,53.0,5.531178,2.1835787,10.005674,-1.4581133,-0.02059471,-0.4317779000000001,0.0026151142,31.0,1.0
32,3.9,79.0,6.100329,-0.6057515,9.75667,0.16759923,0.05148739,-0.32182214,0.012388958,32.0,1.0
33,3.9,97.0,7.021403,1.5562786,9.893144,0.36392978,-0.059690088,-0.12145834,-0.06458006,33.0,1.0
34,4.0,103.0,7.4333715,0.69194543,8.93304,-0.04070267,0.053319983,-0.13062133,0.017886745,34.0,1.0
35,4.0,108.0,7.655081,-0.16281068,10.010463,0.46209505,0.014224608,0.025760187,0.022773666,35.0,1.0
36,4.0,107.0,8.038958000000001,0.25618739999999995,10.486923,0.062251143,-0.025481632,-0.054874025,-0.015099978,36.0,1.0
37,4.0,107.0,8.327005999999999,-0.4740664000000001,9.768641,0.4740664000000001,-0.010210002,-0.040824123,0.0044477102,37.0,1.0
38,3.9,106.0,8.540421499999999,-0.083799616,9.373586,0.30167863,-0.063355274,0.075851135,-0.079851694,38.0,1.0
39,4.0,106.0,8.202572,-0.70631105,9.727939,1.6161355,-0.05174884,0.015986344,0.014832419,39.0,1.0
40,4.0,105.0,8.187905,-1.6281068,10.446221,-0.062251143,0.00017470746,-0.10374325,-0.008991325,40.0,1.0
41,4.0,105.0,8.18774,-0.8236305,10.051166,-0.019154198,-0.06274441,-0.07930863,0.026438858,41.0,1.0
42,4.0,105.0,7.467426299999999,-0.18675344,9.8787775,0.5913859,-0.032812014,-0.032882877000000005,0.036823567,42.0,1.0
43,4.0,106.0,7.1975284,-0.87151605,9.457385,1.0295382,-0.043196723,-0.09763459,-0.002271808,43.0,1.0
44,4.0,106.0,7.179233999999999,0.35914123,9.555551,-0.15802214,-0.013264328,-0.057317484,0.0013933835999999998,44.0,1.0
45,4.0,106.0,6.745631,-1.1396748,10.395941,1.3072741,-0.0016578882999999998,0.16931352,-0.11772534,45.0,1.0
46,4.0,106.0,5.888874,-2.6767993,9.613013,1.4317763,-0.005933945,0.05996864,-0.11955794,46.0,1.0
47,3.9,106.0,4.9939675,-2.2530127,9.715967,1.4748733,0.004450764,0.11128132,-0.05297362,47.0,1.0
48,4.0,102.0,4.298762,-0.505192,10.032011,1.6041641000000002,-0.015707789,0.1803091,0.014221554,48.0,1.0
49,3.67,91.0,3.0179744,0.0023942748,9.217958,4.158855399999998,-0.10733758,0.08684671,0.027049724,49.0,1.0
50,3.3280000000000003,83.0,1.625894,-0.25858167,9.715967,0.54828894,0.036215756,0.0019364428,0.0007825184,50.0,1.0
51,3.003,83.0,0.0,-0.5458947,9.440625,0.22266756,-0.04930538,0.011710287,-0.030371608,51.0,1.0
52,3.0,83.0,0.0,-1.0055954,9.601042,0.45970076,-0.04869451,0.011099421000000002,-0.030371608,52.0,1.0
53,3.0,83.0,0.0,-0.15083931,9.792584,-0.40223816,0.0075050904,0.005601634300000001,-0.020597765,53.0,1.0
54,4.0,83.0,0.0,-0.46209505,9.462174,-0.08619389,-0.017540384,0.00865596,-0.0004392121,54.0,1.0
55,3.32,83.0,0.0,-0.8643332,9.155706,-0.45970076,-0.043196723,0.09356623,0.00566944,55.0,1.0
56,3.0,75.0,0.53054726,-1.525153,10.161303,-1.7286664,0.021554992,0.16687006,-0.054806218,56.0,1.0
57,3.0,67.0,1.5089301000000002,-1.3838909,9.584282,0.79250497,-0.032812014,0.29026484,0.03499097,57.0,1.0
58,3.24,53.0,2.5643654,-1.56825,9.225141,-0.7972935,-0.021205576,0.19130467,-0.09695592,58.0,1.0
59,3.264,37.0,2.2848034,-0.70631105,9.909904,-0.14844504,-0.04502932,0.10883786,0.039877895,59.0,1.0
60,3.096,24.0,2.6460807,-0.5865973000000001,9.754275,0.7637736999999999,-0.012653463,0.07157508,0.0044477102,60.0,1.0
61,3.39,17.0,3.0127554,-1.0175668,9.172467,0.45730647,-0.015707789,0.05263826,-0.05724968,61.0,1.0
62,3.551,12.0,3.3557796000000004,0.47885495,9.62259,0.65842557,0.02399845,0.026981918,-0.040145453,62.0,1.0
63,3.651,10.0,3.80771,-0.32562137,9.665688,0.4956149,0.00017470746,0.008045095,0.0038368446,63.0,1.0
64,4.0,9.0,4.1228213,-0.28252444,9.299363,0.19154198,-0.03647721,-0.002950479,-0.021819497,64.0,1.0
65,4.0,9.0,4.5632863,-0.62251145,9.699207,0.23703320000000005,-0.014486059,0.064244695,-0.024873821,65.0,1.0
66,4.0,13.0,4.8033485,0.13168511,9.672871,0.30886146,-0.04136413,-0.012724323,0.038656164,66.0,1.0
67,4.0,13.0,4.804716,-0.16520496,9.522031,0.28252444,-0.0034904840000000003,-0.024330763,-0.0047152685,67.0,1.0
68,4.0,14.0,5.8448844000000015,-0.6057515,9.617802,0.8667275,0.008115956,-0.044489317,-0.039534587,68.0,1.0
69,4.0,14.0,5.752532,-0.4956149,9.352037,0.11492519,0.04660047,0.04347528,-0.041367184,69.0,1.0
70,4.0,16.0,6.0931034,-0.6296943,9.684841,0.4740664000000001,-0.02975769,0.012932017,0.012388958,70.0,1.0
71,4.0,15.0,6.184122,-1.2234744,8.954588000000003,0.65124273,-0.057246625,0.18580689,-0.05724968,71.0,1.0
72,4.0,15.0,6.1786910000000015,-1.1181264,9.91948,-0.021548472000000003,-0.035866342,0.11494651,-0.07129958,72.0,1.0
73,4.0,13.0,6.265105200000002,-0.24182175,9.754275,0.35914123,-0.019983845,0.026371052,-0.005936999300000001,73.0,1.0
74,4.0,13.0,6.4490056,-2.1117504,10.161303,-0.6464542,-0.13421565,0.091733634,-0.034647666,74.0,1.0
75,4.0,16.0,6.5913463000000005,-1.0295382,9.311335,0.49082634,-0.019983845,0.054470856,-0.028539013,75.0,1.0
76,4.0,16.0,6.6547875,-0.34716985,9.500483,0.8547561,0.04843306,0.083181515,-0.043810647,76.0,1.0
77,4.0,16.0,6.971201400000001,-0.91700727,9.423865,0.3232271,-0.08534643,0.039810088,-0.1042863,77.0,1.0
78,4.0,16.0,7.435794400000002,-0.6057515,9.63935,-2.9521408,0.00017470746,-0.13734083,-0.04442151,78.0,1.0
79,4.0,16.0,8.124872,-0.26337022,10.1206,1.0032011,-0.012042598,-0.1520016,0.017886745,79.0,1.0
80,4.0,15.0,8.812192999999997,-0.7853220999999999,9.7135725,0.11253092,-0.09328768,-0.024330763,0.014221554,80.0,1.0
81,4.0,15.0,9.444875,-1.2354459,9.306546,-0.047885496,-0.013875194,0.0031581733000000003,-0.019376034,81.0,1.0
82,4.0,13.0,9.773127,-0.7877164000000001,9.668081,-0.29210153,-0.07251826,0.0941771,-0.08046256,82.0,1.0
83,4.0,11.0,9.678775,-0.4860378,9.63935,1.462902,-0.022427307,0.025760187,-0.010823921,83.0,1.0
84,4.0,9.0,9.224822,-1.9537282,9.205987,1.6616267,-0.046861917,0.084403254,-0.058471408,84.0,1.0
85,4.0,8.0,8.401141,-0.8332075999999999,7.2522583,0.5913859,0.21214494,0.08684671,-0.06274746,85.0,1.0
86,4.0,5.0,7.203956,-2.116539,10.338479,0.91700727,-0.17086755,0.08806844,-0.13055351,86.0,1.0
87,4.0,2.0,6.749940400000002,-1.0295382,10.479741,-3.2107224,0.014224608,-0.11840401,0.0380453,87.0,1.0
88,3.9,3.0,7.844504400000001,-0.61293435,10.328901,-0.047885496,0.03865922,-0.05304143,0.022162803,88.0,1.0
89,4.0,2.0,8.375407000000001,-1.3144568,9.603436,1.515576,0.0013964379999999998,0.052027393,-0.005326134000000001,89.0,1.0
90,4.0,2.0,8.33905,-0.7589851,9.591465,-0.5458947,0.032550562000000005,0.0062124995,0.03499097,90.0,1.0
91,4.0,0.0,8.138078,-0.23942748,8.976136,1.6017698,-0.08412469,0.034312300000000004,-0.034647666,91.0,1.0
92,4.0,1.0,7.887256599999999,1.8771114,9.962578,1.6352897,-0.07190739,-0.21247727,-0.042588912,92.0,1.0
93,4.0,13.0,7.7089734,1.0223553,10.357633,2.2530127,0.02399845,-0.26317906,-0.08107342599999999,93.0,1.0
94,4.0,34.0,7.247794,2.7342618,9.452597,1.0295382,0.06981335,-0.48675576,-0.023041226,94.0,1.0
95,4.0,61.0,6.830875999999999,-0.43815228,9.366403,0.2466103,0.0013964379999999998,-0.11107363,-0.03159334,95.0,1.0
96,3.9,86.0,6.96062,-0.2083019,7.187613000000002,-0.34956414,0.06675902,-0.07930863,0.019719342,96.0,1.0
97,3.9,91.0,7.515979,-0.7709564999999999,9.153313,-1.3838909,0.091193624,-0.14100602,-0.014489112,97.0,1.0
98,3.9,91.0,8.175103,-0.38308397,9.423865,-0.91461295,-0.015096924,0.037366625,-0.04564324,98.0,1.0
99,3.9,90.0,9.677751,-2.5858169,10.934653,-0.05985687,0.049043927,-0.19659476,0.08691452,99.0,1.0
100,3.9,90.0,10.195646,1.2474172,8.506859,0.7709564999999999,-0.04930538,0.21207409,-0.10367544,100.0,1.0
101,3.9,90.0,10.237157,0.13886794,9.019233,1.0798179,-0.043807592,0.20352197,-0.16170764,101.0,1.0
102,3.9,89.0,10.116084,-0.86193895,9.3592205,1.4078336,-0.063355274,0.021484131,-0.00715873,102.0,1.0
103,3.9,89.0,9.399699,-0.14605077,9.1628895,2.7318676,-0.015707789,0.005601634300000001,0.011778092,103.0,1.0
104,3.9,88.0,8.155298,-0.6488484999999999,10.178062,3.050306,-0.0016578882999999998,-0.0359372,-0.03831286,104.0,1.0
105,3.9,89.0,6.616974400000001,-1.4389591,10.187639,1.5562786,-0.06518787,0.040420953,-0.027928147,105.0,1.0
106,3.9,89.0,4.7905517,-1.5826156,8.324894,4.9561486,0.33553973,0.20352197,-0.21851811,106.0,1.0
107,3.624,90.0,3.2093322,-2.2697725,10.439038,1.7095122,-0.0700748,-0.01944384,0.027049724,107.0,1.0
