,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,6.685,0.0,0.5,-6.8875199999999985,-0.29568392,6.4733230000000015,0.016511599,-0.0055926386,0.005060006,0.0,1.0
1,6.87,0.0,0.5,-7.422025,-0.4177882000000001,5.668871,0.011984225,-0.002396845,0.005858954499999999,1.0,1.0
2,7.013,0.0,0.5,-7.462128,-0.38067806,5.747281,0.019973708,-0.007456851,0.01571265,2.0,1.0
3,7.122000000000001,0.0,0.5,-6.797737,-0.08619126,6.1022215,0.014114753999999997,-0.0018642128,0.008522116,3.0,1.0
4,7.347,0.0,0.5,-7.0515227,-0.42556936,5.9920883,0.020240024,0.0010652645,0.0063915867,4.0,1.0
5,7.525,0.0,0.5,-7.0263834,-0.45609543,6.1411276,0.016245283,-0.002396845,0.006657903000000001,5.0,1.0
6,7.657999999999999,0.0,0.5,-6.9000892999999985,-0.5554548,6.121375,0.018375812,-0.0010652645,0.008788431999999999,6.0,1.0
7,7.757999999999999,0.0,0.5,-7.5094137,-0.58298814,5.544971,0.02609898,0.009054748,0.010918961,7.0,1.0
8,7.832999999999998,0.0,0.5,-7.644087299999999,-0.79726917,5.455787,0.014114753999999997,-0.011451593,0.010386328,8.0,1.0
9,7.888,0.0,0.5,-6.971317,-0.4770447,6.0585275,0.022104237,-0.010120012,0.006657903000000001,9.0,1.0
10,7.75,0.0,0.5,-6.88333,-0.18794483,6.381745,0.016777916,-0.007989483,0.0077231675,10.0,1.0
11,7.8279999999999985,0.0,0.5,-7.1939774000000005,-0.3184288,6.2219315,0.017310547,-0.0034621095000000003,0.004527374,11.0,1.0
12,7.883999999999999,0.0,0.5,-7.5566993,-0.35793316,5.41748,0.018375812,0.0037284256,0.008255799,12.0,1.0
13,7.927,0.0,0.5,-7.634510499999998,-0.43394905,5.5389857000000005,0.010120012,-0.0055926386,0.00079894834,13.0,1.0
14,7.956,0.0,0.5,-7.696759700000001,-0.91338795,6.268618599999999,-0.005858954499999999,-0.012516857,0.017044231,14.0,1.0
15,7.978,0.0,0.5,-7.850587400000001,-0.39564183,5.294777,-0.007989483,0.0061252704000000005,0.041012682,15.0,1.0
16,7.995,0.0,0.5,-7.680599000000001,-0.5650316,6.2482677,-0.03701794,-0.033023197000000004,0.05885586,16.0,1.0
17,8.011000000000001,0.0,0.5,-8.193557,-0.49081135,4.337096,-0.037284255,-0.008255799,0.022370555,17.0,1.0
18,8.015,0.0,0.5,-9.063251,-1.4143747,5.9346275,-0.07856325,-0.013582122,0.12942964,18.0,1.0
19,8.021,0.0,0.5,-8.541913000000001,-0.45669398,3.681085,-0.07456851,0.017310547,0.07643273,19.0,1.0
20,8.195,166.0,3.535534,-7.813477000000002,-0.75716627,6.0202203,-0.022370555,0.0005326322,0.061252706,20.0,1.0
21,13.0,155.0,4.031129,-7.9373770000000015,-0.8038531999999999,5.783793,-0.0055926386,0.0063915867,0.03435478,21.0,1.0
22,14.0,150.0,5.5226803,-7.9367785,-0.54408234,5.076905,0.012250541,0.032490566,-0.008255799,22.0,1.0
23,15.0,151.0,6.269968,-7.7129207,-0.22206220000000004,5.1613,0.027696876,-0.0053263223,0.01438107,23.0,1.0
24,16.0,152.0,6.519202,-8.164826,-1.3509283,7.327453999999999,0.00479369,0.0063915867,0.005858954499999999,24.0,1.0
25,19.0,149.0,7.017834,-7.203554,-0.34715924,5.3438582000000014,0.0005326322,0.0015978967,-0.012516857,25.0,1.0
26,24.0,148.0,8.764274,-8.159439,-0.64942724,5.096657,0.021571605,0.0031957934000000003,0.0029294773,26.0,1.0
27,27.0,152.0,9.013878,-7.5555020000000015,-1.0911574,6.637326,0.024501082,-0.005060006,0.013582122,27.0,1.0
28,28.0,136.0,10.262188,-6.2746043,-0.49559975,5.6347537,0.03834952,0.010120012,0.025300032000000004,28.0,1.0
29,29.0,135.0,10.262188,-6.7941460000000005,-0.23942018,5.835268,0.018908445,-0.01438107,0.007989483,29.0,1.0
30,29.0,133.0,10.012492,-7.004237,-0.62488663,6.117784,0.009321064,-0.056991648,0.014913702,30.0,1.0
31,31.0,129.0,10.012492,-7.750031,-0.7374141,6.715736,0.014913702,-0.015978966,-0.0010652645,31.0,1.0
32,22.0,135.0,10.262188,-6.6546835999999985,-0.7218518,6.329072,0.013582122,-0.0055926386,0.0031957934000000003,32.0,1.0
33,20.0,133.0,10.511898,-7.213131,-0.84335756,6.348225599999999,0.025033714,0.008788431999999999,-0.0039947415,33.0,1.0
34,19.0,147.0,13.009612,-7.1580644,0.20530279,6.023811299999998,0.050866377,0.018908445,-0.07483483,34.0,1.0
35,18.0,145.0,12.509996,-6.7516490000000005,-0.022146367,6.855198,0.08495484,-0.013848438,-0.076965354,35.0,1.0
36,15.0,140.0,9.762812,-6.455965,0.40162733,5.6030307,0.08069378,-0.035952676,-0.11158645,36.0,1.0
37,14.0,145.0,9.762812,-6.0926447,0.45489833,5.105635,0.11744541,0.028229509,-0.09054748,37.0,1.0
38,14.0,154.0,9.513149,-6.4110737,0.027533319,6.3470287,0.11851067,-0.004261058,-0.072171666,38.0,1.0
39,14.0,154.0,9.513149,-7.136516599999998,-0.33877954,7.787141,0.056459017,0.0069242190000000006,-0.07137272,39.0,1.0
40,13.0,171.0,8.265138,-7.298723700000001,-1.0839748,6.5613100000000015,0.05965481,-0.027696876,-0.017576863999999998,40.0,1.0
41,13.0,171.0,8.265138,-7.953538000000001,-0.3812766,6.512827400000001,0.029827405,0.0,0.0063915867,41.0,1.0
