,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,3.272,19.0,1.9184074,0.7446195,9.93624,-0.4764607,0.00968588,-0.0039199223,-0.0067408984,0.0,1.0
1,3.028,19.0,0.8123121999999999,0.6392714,9.984126,-0.67279124,-0.0025314256,-0.003309057,-0.0036865717,1.0,1.0
2,3.174,19.0,0.0,0.49800915,9.809344,-1.4006507,0.00968588,-0.013693767,-0.0036865717,2.0,1.0
3,3.294,19.0,0.0,0.50758624,9.809344,-1.4221992,0.0023554964,-0.014304631000000003,-0.0030757065000000003,3.0,1.0
4,3.39,19.0,0.0,0.48124924,9.8787775,-1.5969813,-0.10332419,0.022958148,-0.00063224556,4.0,1.0
5,3.003,19.0,0.0,0.51955765,10.130177,-1.7789462,0.060387697,-0.011250305,-0.0030757065000000003,5.0,1.0
6,3.0,19.0,0.0,0.42139238,9.70639,-1.2809371,-0.042848535,0.01257344,-0.00063224556,6.0,1.0
7,3.0,19.0,0.0,0.5506831999999999,9.883567,-1.5107874,0.004798957,-0.0051416527,-0.0030757065000000003,7.0,1.0
8,3.0,19.0,0.0,0.4644893,9.842864,-1.4269878,0.0005229006599999999,-0.0039199223,-0.0030757065000000003,8.0,1.0
9,3.0,19.0,0.0,0.52913475,9.601042,-2.2458298,0.019459723,-0.046680488,-0.0055191675,9.0,1.0
10,3.0,19.0,0.0,0.48843205,9.845258,-1.4605076,0.0041880924,-0.012472035,-0.009184359,10.0,1.0
11,3.0,19.0,0.0,0.48843205,9.828498,-1.4509305,0.0011337659,-0.0051416527,-0.004297437,11.0,1.0
12,3.0,19.0,0.0,0.36632404,9.857229,-1.3671309,-0.0019205604,0.0034104607,0.0054764072,12.0,1.0
13,3.0,19.0,0.0,0.53392327,9.888355,-1.4964218,0.009075014,-0.013693767,-0.0049083023,13.0,1.0
14,3.0,19.0,0.0,0.55786604,9.799767,-1.4652961000000002,-0.004364021,-0.014304631000000003,-0.0067408984,14.0,1.0
15,3.0,19.0,0.0,0.409421,9.866806,-1.5059988000000002,0.0029663616,0.0046321913,-2.1380283e-05,15.0,1.0
16,3.0,19.0,0.0,0.58420306,9.804555,-1.5179702,0.004798957,-0.003309057,-0.00063224556,16.0,1.0
17,3.0,19.0,0.0,0.5147691,9.80695,-1.3575538,0.0005229006599999999,-0.006974248000000001,-0.0036865717,17.0,1.0
18,3.0,19.0,0.0,0.6249057,9.943423,-0.4740664000000001,-0.009861809,0.011351708,0.0048655416,18.0,1.0
19,3.0,19.0,0.35649985,0.6943397,10.106234,0.043096945,0.0023554964,0.01623863,-0.004297437,19.0,1.0
20,3.0,18.0,1.6538519,0.21787901,9.979338,-2.2554069,0.052446447,0.014406036,0.0054764072,20.0,1.0
21,3.131,18.0,2.3116646,0.55307746,9.553157,-1.5969813,-0.012305269,0.00035613443,0.0012003501,21.0,1.0
22,3.221,18.0,2.2627275,0.13168511,9.725544,-1.9752767,-0.034296416,0.02662334,-0.007962628000000001,22.0,1.0
23,3.144,16.0,1.7792596,1.0391153,9.6585045,-2.569057,-0.047735456,0.08770986,0.006087272,23.0,1.0
24,3.0,16.0,0.32977608,1.3743137,10.149331,-2.885101,-0.017803056,-0.3203481,0.041517455,24.0,1.0
25,3.0,38.0,0.98273784,1.0319325,9.61062,-2.482863,0.021903185,-0.53048575,0.04762611,25.0,1.0
26,3.115,74.0,2.2867498,-1.8220432,9.842864,-2.5068057,-0.047735456,-0.091884516,0.036630534,26.0,1.0
27,3.445,70.0,3.1785944,-1.2689656,9.26345,-2.1045675,0.016405398,0.3613775,-0.04278195,27.0,1.0
28,3.9,49.0,4.4324417,-1.924997,10.338479,-2.5929997000000005,0.058555099999999985,0.38642296,-0.02812118,28.0,1.0
29,3.9,31.0,5.870282,-0.23942748,10.046377,-3.0431232,-0.11493064,0.15673764,0.037852265,29.0,1.0
30,3.9,22.0,7.395485400000001,-0.72546524,11.075915,-4.331243,0.11719817,0.06694044,0.0054764072,30.0,1.0
31,3.9,20.0,8.619060000000001,-0.0047885496,10.805362,-2.1141446,-0.11798496,0.004021326,-0.007962628000000001,31.0,1.0
