,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,3.856,69.0,2.5401542,-0.108,9.392,-0.906,0.0074005127,-0.015167236,0.024612427000000003,0.0,1.0
1,3.995,66.0,2.8989155,0.188,9.473,-0.728,0.12400818,0.03982544,0.18357849,2.0,1.0
2,4.103,68.0,3.4295943,0.361,9.732,-0.848,-0.23188782,-0.14112854,-0.27500916,4.0,1.0
3,3.9,70.0,4.2521205,-1.41,9.875,-1.844,-0.09024048,-0.22843933,-0.56443787,6.0,1.0
4,3.9,70.0,5.518337,0.145,8.282,-1.901,0.07696533,-0.10513306,-0.475708,8.0,1.0
5,3.9,66.0,5.8894515,-0.35200000000000004,10.469,-1.968,-0.04006958,0.40626526,-0.14013672,10.0,1.0
6,3.9,66.0,6.375864,1.37,8.856,-0.69,0.037719727,0.09411621,0.18807983,12.0,1.0
7,3.9,65.0,4.9500837,0.585,9.359,-0.269,0.121414185,-0.013397217,0.09840393,14.0,1.0
8,3.9,66.0,5.7571683,-0.539,9.78,-2.025,0.06657410000000001,0.03819275,0.09112549,16.0,1.0
9,3.9,64.0,6.3619666,-0.797,9.287,-1.786,-0.07472229,0.040008545,0.05088806,18.0,1.0
10,3.9,57.0,7.2282443,0.633,9.315,-1.375,0.102767944,0.09146118,0.047851563,20.0,1.0
11,3.9,51.0,7.5576663,-0.917,9.469,-0.183,0.08985901,-0.049072266,-0.31704712,22.0,1.0
12,3.9,44.0,6.9672800000000015,-1.429,11.249,-1.197,0.1031189,0.031066895,-0.022918701,24.0,1.0
13,3.9,45.0,5.234725,0.112,9.875,-0.058,-0.0135650635,-0.032684326,-0.008758545,26.0,1.0
14,3.944,43.0,2.6631727,0.131,9.507,-1.145,0.08917236,0.026382446,0.0035552979,28.0,1.0
15,3.299,43.0,0.5378847,-0.08900000000000001,8.89,-2.753,-0.08241272,-0.05796814,-0.078308105,30.0,1.0
16,3.894,54.0,2.7228806,2.255,9.057,-1.523,-0.09648132,-0.07208252,0.18640137,32.0,1.0
17,3.9,105.0,4.254179,-0.429,9.55,-1.719,-0.051361084,0.20054626,-0.019958496000000003,34.0,1.0
18,3.9,128.0,5.2764177000000005,-0.075,9.866,-1.308,-0.012710571,-0.813385,-0.08543396,36.0,1.0
19,3.9,136.0,6.122621,-0.08,10.526,-2.169,-0.016220093,0.49406433,0.41299438,38.0,1.0
20,3.9,138.0,7.790321,-0.247,9.22,-2.475,0.05508423,0.029891968,0.15249634,40.0,1.0
21,3.9,137.0,9.319046,-0.7020000000000001,10.196,-1.5659999999999998,0.013076782,-0.065597534,0.014877318999999996,42.0,1.0
22,3.9,136.0,10.8745365,0.7140000000000001,9.402,-0.604,-0.09272766,0.018997192,0.040893555,44.0,1.0
23,3.9,132.0,10.994467,0.366,8.66,-0.36,-0.06037903,-0.08326721,-0.07246399,46.0,1.0
24,3.9,134.0,10.665559,-1.008,11.828,-3.313,0.068481445,-0.12309265,-0.17536926,48.0,1.0
25,3.9,133.0,9.95061,-0.922,10.239,-1.193,-0.027633667,-0.060287476,-0.0051727295,50.0,1.0
26,3.9,135.0,9.750383,-0.462,9.727,-0.011,-0.035705566,-0.08023071,-0.0045166016,52.0,1.0
27,3.9,136.0,8.261291499999999,0.107,9.627,0.611,-0.04096985,-0.05570984,-0.20387268,54.0,1.0
28,3.9,134.0,6.2260800000000005,0.503,9.521,0.443,-0.05769348,-0.01739502,-0.02268982,56.0,1.0
29,4.088,133.0,3.3534153,0.299,9.684,-0.236,0.29788208,0.036483765,-0.036972046,58.0,1.0
30,3.313,133.0,0.0,0.188,9.612,-0.934,-0.011413574,-0.014541626,-0.009613037,60.0,1.0
31,3.0,133.0,0.0,0.27,9.698,-0.867,0.02520752,0.05432129,-0.013717651,62.0,1.0
32,3.0,133.0,0.0,0.04,9.502,-1.107,-0.0032501220000000003,-0.09085083,0.0095825195,64.0,1.0
33,3.0,133.0,0.0,0.337,9.598,-0.748,0.007659912,0.008850098,-0.014266968,66.0,1.0
34,3.0,133.0,0.0,-0.08,9.473,-1.073,-0.0009765625,-0.048675537000000005,-0.0071105957,68.0,1.0
35,3.0,133.0,0.0,-0.046,9.454,-1.164,0.0110321045,0.14375305,-0.017684937,70.0,1.0
36,3.0,133.0,0.0,0.227,9.531,-0.685,0.006378174,-0.054519653,-0.00050354004,72.0,1.0
37,3.0,133.0,0.0,0.398,9.588,-0.556,0.020309448,-0.05256653,0.0071105957,74.0,1.0
38,3.0,133.0,0.0,0.064,9.54,-1.126,-0.0005187988,-0.032302856,0.0023040771,76.0,1.0
39,3.0,133.0,0.0,-0.027000000000000003,9.464,-1.14,-0.012191772,-0.007858275999999999,0.0025787354,78.0,1.0
40,3.0,133.0,0.0,0.222,9.646,-0.7909999999999999,-0.007247925,0.059387207,0.016326904,80.0,1.0
41,3.0,133.0,0.0,0.08800000000000001,9.55,-1.111,0.0035552979,0.13945007,-0.00680542,82.0,1.0
42,3.0,133.0,0.0,0.299,9.516,-0.69,0.0009918213,-0.027877808,0.0011138916,84.0,1.0
43,3.0,133.0,0.0,-0.003,9.54,-1.063,0.017242432,0.0046539307,-0.011367798,86.0,1.0
44,3.0,133.0,0.0,0.165,9.612,-0.906,-0.001159668,-0.012069702,0.0016632079999999998,88.0,1.0
45,3.0,133.0,0.0,0.021,9.526,-1.097,0.027389526,0.07127380000000001,-0.03440857,90.0,1.0
46,3.0,133.0,0.0,0.385,9.67,-0.728,-0.008514404,-0.035308837999999995,0.0129852295,92.0,1.0
47,3.0,133.0,0.0,0.26,9.507,-0.695,0.0013122559,0.07695007,-0.005218506,94.0,1.0
48,3.0,133.0,0.0,0.059,9.526,-1.078,-0.0026550293,-0.033813477,0.0020751953,96.0,1.0
49,3.0,133.0,0.0,0.102,9.469,-0.91,-0.0058898926,-0.06732178,0.0105896,98.0,1.0
50,3.0,133.0,0.0,0.112,9.449,-0.8859999999999999,0.006362915,0.19813538,-0.019729614,100.0,1.0
51,3.0,133.0,0.0,0.34600000000000003,9.727,-0.6809999999999999,0.013320923,0.19006348,-0.024902344,102.0,1.0
52,3.0,133.0,0.0,0.121,9.564,-0.996,-0.005218506,0.013168335,-0.0016937256,104.0,1.0
53,3.0,133.0,0.0,-0.065,9.459,-1.231,0.034179688,-0.02444458,-0.019546509,106.0,1.0
54,3.0,133.0,0.0,0.08800000000000001,9.622,-1.0590000000000002,0.0,0.0,0.0,108.0,1.0
55,3.0,133.0,0.0,-0.051,9.473,-1.221,-0.011734008999999998,-0.012756348,0.00047302246,110.0,1.0
56,3.0,133.0,0.0,0.422,9.531,-0.48,-0.0070953369999999984,0.033691406,0.0029754639,112.0,1.0
57,3.0,133.0,0.0,0.389,9.521,-0.575,-0.012359619,0.110824585,-0.01411438,114.0,1.0
58,3.0,133.0,0.0,0.265,9.478,-0.6609999999999999,0.0,0.0,0.0,116.0,1.0
59,3.0,133.0,0.0,0.417,9.703,-0.69,0.016677856,0.030960083,-0.00035095215,118.0,1.0
60,3.0,133.0,0.0,0.389,9.564,-0.556,-0.021377563,-0.061965942,0.011398315,120.0,1.0
61,3.0,133.0,0.0,0.083,9.54,-1.03,-0.0007019042999999999,0.0030212402,-0.0043029785,122.0,1.0
62,3.0,133.0,0.0,0.35100000000000003,9.54,-0.623,-0.0038146973,0.013641357,0.008758545,124.0,1.0
63,3.0,133.0,0.0,0.246,9.483,-0.6709999999999999,-0.0024414063,-0.087127686,-0.0018310547,126.0,1.0
64,3.0,133.0,0.0,0.527,9.694,-0.547,0.016357422,-0.038330078,0.0006713867,128.0,1.0
65,3.0,133.0,0.0,0.361,9.569,-0.561,-0.0037994385,-0.045211792,-0.0015869141,130.0,1.0
66,3.0,133.0,0.0,-0.13699999999999998,9.526,-1.288,-0.0074768066,-0.091659546,0.008972168,132.0,1.0
67,3.0,133.0,0.0,0.303,9.641,-0.738,-0.008666992,0.01574707,0.0030059814,134.0,1.0
68,3.0,133.0,0.0,0.294,9.588,-0.652,-0.0028839111,0.071121216,-0.014480591,136.0,1.0
69,3.0,133.0,0.0,-0.147,9.502,-1.288,-0.012680054,-0.050079346,0.0077209473,138.0,1.0
70,3.0,133.0,0.0,0.389,9.674,-0.7140000000000001,-0.013717651,-0.061920166,0.011703491000000002,140.0,1.0
71,3.0,133.0,0.0,0.021,9.54,-1.016,-0.007843018,0.056259155,-0.005126953,142.0,1.0
72,3.0,133.0,0.0,-0.132,9.521,-1.279,-0.014984131,0.009140015,0.008163452,144.0,1.0
73,3.0,133.0,0.0,0.34600000000000003,9.612,-0.5660000000000001,0.005065918,0.020233154,-0.012893677,146.0,1.0
74,3.0,133.0,0.0,0.436,9.579,-0.504,-0.0047912598,-0.03453064,0.003616333,148.0,1.0
75,3.0,133.0,0.0,0.499,9.732,-0.6809999999999999,-0.0065307617,0.047332764000000006,0.0043029785,150.0,1.0
76,3.0,133.0,0.0,0.412,9.617,-0.532,0.01876831,0.039489746,-0.009353638,152.0,1.0
77,3.0,133.0,0.0,-0.118,9.502,-1.231,0.0008392333999999999,0.06335449,0.00047302246,154.0,1.0
78,3.0,133.0,0.0,0.064,9.555,-0.968,-0.011520386,-0.013946533,-0.0014190674,156.0,1.0
79,3.0,133.0,0.0,-0.147,9.483,-1.255,-0.014190674,-0.08657837,0.018814087,158.0,1.0
80,3.0,133.0,0.0,-0.099,9.382,-1.298,0.04699707,-0.0040893555,-0.0063934326,160.0,1.0
81,3.0,133.0,0.0,0.193,9.842,-1.154,-0.0126953125,-0.011642456,0.0008544922000000001,162.0,1.0
82,3.0,133.0,0.0,0.121,9.435,-1.193,-0.014724731,-0.006210327,-0.03791809,164.0,1.0
83,3.0,133.0,0.0,0.126,9.521,-0.929,-0.019760132,-0.080825806,-0.08041382,166.0,1.0
84,3.0,132.0,1.1550367,-0.003,9.536,-0.7759999999999999,0.05256653,0.05807495,-0.12576294,168.0,1.0
85,3.0,120.0,0.0,0.102,9.622,-0.547,0.017913818,-0.013534546,0.01826477,170.0,1.0
86,3.0,129.0,0.0,-0.056,9.368,-1.403,0.09333801,0.049682617000000005,-0.03691101,172.0,1.0
87,3.0,129.0,0.0,-0.166,9.564,-0.91,-0.038848877,-0.021377563,0.01612854,174.0,1.0
88,3.0,129.0,0.0,-0.242,9.583,-0.384,-0.022399902000000003,0.015991211,-0.027694702,176.0,1.0
89,3.0,127.0,0.0,-0.314,9.583,-1.121,0.10368347,0.12863159,0.015274048,178.0,1.0
90,3.0,128.0,0.0,-0.309,9.569,-0.6809999999999999,-0.018661499,-0.05960083,-0.00579834,180.0,1.0
91,3.0,128.0,0.0,-0.309,9.66,-1.02,0.03227234,-0.020095825,0.044265747,182.0,1.0
92,3.0,128.0,0.0,-0.233,9.368,-2.021,0.20863342,0.07461548,0.020355225,184.0,1.0
93,3.824,148.0,2.7187629,1.37,8.827,-2.155,-0.14184570000000002,0.09159851,0.21739197,186.0,1.0
94,3.9,183.0,4.730297,-0.142,9.445,-2.135,-0.14994812,-0.10588074,-0.4569702000000001,188.0,1.0
95,3.9,204.0,7.6111975,1.719,9.516,-1.705,0.023696900000000003,-0.005218506,-0.041229248,190.0,1.0
96,3.9,209.0,8.93043,1.025,9.689,0.162,-0.20562744,0.07908630000000001,0.10601807,192.0,1.0
97,3.9,217.0,8.189231,1.877,8.957,0.682,0.06706238,-0.106552124,-0.48825073,194.0,1.0
98,3.9,219.0,6.876689,0.126,9.507,-0.542,0.04650879,0.105041504,-0.009887695,196.0,1.0
99,3.9,225.0,4.498672,0.494,9.694,0.343,-0.10568237,0.18200684,0.21757507,198.0,1.0
100,3.913,232.0,2.5211093,0.518,9.694,0.644,-0.01449585,-0.037612915,-0.01663208,200.0,1.0
101,3.2430000000000003,232.0,0.0,-0.175,9.598,-0.106,0.01826477,0.05593872,0.010620117,202.0,1.0
102,3.0,232.0,0.0,-0.094,9.588,-0.192,0.015029907,-0.04685974,0.0020751953,204.0,1.0
103,3.0,232.0,0.0,-0.381,9.493,-0.6709999999999999,-0.0032958984000000004,-0.048690796,0.0061798096,206.0,1.0
104,3.0,232.0,0.0,-0.429,9.55,-0.738,0.027694702,0.043640137,0.00843811,208.0,1.0
105,3.0,232.0,0.0,-0.156,9.631,-0.451,-0.0006866455,0.015838623,-0.0010375977,210.0,1.0
106,3.0,232.0,0.0,-0.022,9.741,-0.326,-0.0061340330000000005,-0.029586792,0.0036010742,212.0,1.0
107,3.0,232.0,0.0,-0.113,9.674,-0.374,-0.00340271,-0.005645752,0.013107299999999995,214.0,1.0
108,3.0,232.0,0.0,0.054000000000000006,9.708,-0.197,0.024780273,-0.030181885,-0.011291504,216.0,1.0
109,3.0,232.0,0.0,-0.127,9.66,-0.422,-0.0031585693,0.1984253,-0.0045928955,218.0,1.0
110,3.0,232.0,0.0,-0.075,9.641,-0.25,0.0,0.0,0.0,220.0,1.0
111,3.0,232.0,0.0,-0.214,9.564,-0.561,-0.0036773682,-0.012939453,0.014083862,222.0,1.0
112,3.0,232.0,0.0,-0.209,9.612,-0.484,-0.006027221700000001,-0.014404297,0.0031433105,224.0,1.0
113,3.0,232.0,0.0,-0.448,9.459,-0.815,0.024108887,0.027832031,-0.016098022,226.0,1.0
114,3.0,232.0,0.0,-0.443,9.526,-0.7190000000000001,-0.015457153,0.06315613,0.020706177,228.0,1.0
115,3.0,232.0,0.0,-0.214,9.583,-0.609,0.012207031,0.0069274902,0.016906738,230.0,1.0
116,3.0,232.0,0.0,-0.52,9.473,-0.685,0.0006408691400000001,-0.05543518,0.022979736,232.0,1.0
117,3.0,232.0,0.0,-0.395,9.617,-0.508,0.00035095215,-0.011688232,0.0039367676,234.0,1.0
118,3.0,232.0,0.0,-0.003,9.684,-0.633,-0.012817383,0.034957886,0.034851074,236.0,1.0
119,3.0,232.0,0.0,-0.041,9.65,-0.202,-0.020843506,-0.0077209473,0.019515991,238.0,1.0
120,3.0,232.0,0.0,-0.218,9.641,-0.417,-0.004196167,0.006713866999999999,-0.0039520264,240.0,1.0
121,3.0,262.0,0.0,-0.453,9.43,-0.499,0.0049591064,0.01737976,-0.0037841797,480.0,1.0
122,3.0,262.0,0.0,-0.204,9.579,-0.489,0.00077819824,-0.01637268,-0.015304565,482.0,1.0
123,3.0,262.0,0.0,-0.223,9.555,-0.451,0.00440979,-0.0042419434,-0.003921509,484.0,1.0
124,3.0,262.0,0.0,-0.415,9.502,-0.484,0.021575928,-0.0415802,-0.052490234,486.0,1.0
125,3.0,262.0,0.0,-0.333,9.627,-0.537,-0.027191162,0.0357666,-0.041366577,488.0,1.0
126,3.0,262.0,0.0,-0.233,9.555,-0.853,0.03791809,-0.09387207,-0.061904907,490.0,1.0
127,3.0,262.0,0.0,-0.462,9.684,-0.929,0.13084412,-0.035873413,-0.027832031,492.0,1.0
128,3.0,262.0,0.0,0.604,9.717,-0.618,0.06858826,0.039413452,0.07029724,494.0,1.0
129,3.705,230.0,2.3965466,0.006999999999999999,8.812999999999997,-0.044,0.0843811,-0.07952881,-0.005737304699999999,496.0,1.0
130,3.406,218.0,1.1200355,0.551,9.832,0.716,0.046798706,0.17050171,0.23010254,498.0,1.0
131,3.012,170.0,0.0,-0.209,9.512,-0.269,-0.022460938,0.030929565,0.02772522,500.0,1.0
132,3.0,198.0,0.0,-0.185,9.478,-0.484,0.014450073,-0.082962036,-0.0065307617,501.0,1.0
133,3.0,198.0,0.0,-0.147,9.617,-0.221,0.022750854,-0.02784729,-0.013671875,502.0,1.0
134,3.0,198.0,0.0,-0.113,9.761,0.219,0.014450073,-0.06436157,-0.006576538000000001,503.0,1.0
135,3.0,198.0,0.0,-0.395,9.516,-0.044,-0.0647583,0.10630798,0.03590393,504.0,1.0
136,3.0,198.0,0.0,-0.051,9.521,-0.044,0.022216797000000003,-0.108795166,0.0022583008,505.0,1.0
137,3.0,198.0,0.0,0.102,9.77,0.114,0.019699097,0.026245117,-0.006210327,506.0,1.0
138,3.0,198.0,0.0,-0.281,9.488,0.243,-0.012542725,0.08480835,0.013519287,507.0,1.0
139,3.0,198.0,0.0,-0.242,9.555,-0.389,-0.007217406999999999,0.029205322,0.0035705566,508.0,1.0
140,3.0,198.0,0.0,-0.065,9.536,-0.078,0.0014953613,-0.04222107,0.0018005371,509.0,1.0
141,3.0,198.0,0.0,-0.013,9.746,0.023,0.0016937256,-0.05897522,-0.00012207031,510.0,1.0
142,3.0,198.0,0.0,-0.271,9.531,-0.36,0.0064086914,-0.041671753,-0.0032653809000000003,511.0,1.0
143,3.0,198.0,0.0,-0.199,9.674,-0.28300000000000003,-0.0006713867,0.13362122,-0.0019073486,512.0,1.0
144,3.0,198.0,0.0,0.045,9.646,0.152,-0.0029449463,0.12133789,-0.0019683838,513.0,1.0
145,3.0,198.0,0.0,-0.381,9.612,-0.001,-0.006164551,-0.0031585693,0.0047912598,514.0,1.0
146,3.0,198.0,0.0,-0.041,9.54,0.042,0.0015411377,0.07241821,-0.0025024414000000004,515.0,1.0
147,3.0,198.0,0.0,0.117,9.631,0.128,0.0025177002,-0.028015137,-0.0017700195,516.0,1.0
148,3.0,198.0,0.0,-0.118,9.717,0.147,0.022583008,-0.13221739999999998,0.0012817383,517.0,1.0
149,3.0,198.0,0.0,-0.276,9.665,-0.355,-0.00091552734,0.09587097,0.0013427734,518.0,1.0
150,3.0,198.0,0.0,-0.036000000000000004,9.694,-0.078,0.0035705566,-0.17599487,0.0016174316,520.0,1.0
151,3.0,198.0,0.0,-0.017,9.583,0.109,0.002105713,0.053237915,-0.0018310547,522.0,1.0
152,3.0,198.0,0.0,0.102,9.684,0.104,0.0030822754,0.035873413,-0.00044250488,524.0,1.0
153,3.0,198.0,0.0,0.145,9.607,0.229,0.019821167,0.03175354,-0.0027923584,525.0,1.0
154,3.0,198.0,0.0,-0.458,9.583,-0.695,0.05242919999999999,-0.158432,-0.011810303,526.0,1.0
155,3.0,198.0,0.0,-0.209,9.588,-0.48,-0.009338379,-0.11463928,0.023788452,527.0,1.0
156,3.0,198.0,0.0,-0.233,9.593,-0.374,-0.004852295,0.24708557,-0.009384155,528.0,1.0
157,3.0,198.0,0.0,-0.429,9.493,-0.767,0.05455017,0.14959717,-0.005203247,529.0,1.0
158,3.0,198.0,0.0,-0.08900000000000001,9.531,0.219,-0.056167603,0.13380432,-0.032180786,530.0,1.0
159,3.0,198.0,0.0,0.011,9.713,0.023,-0.011413574,0.06645203,-0.015090942,531.0,1.0
160,3.0,198.0,0.0,-0.075,9.641,0.457,-0.027114868,0.010681152,-0.016220093,532.0,1.0
161,3.0,198.0,0.0,-0.185,9.77,0.128,-0.00088500977,0.01373291,7.6293945e-05,533.0,1.0
162,3.0,198.0,0.0,-0.237,9.56,-0.963,0.12243652,-0.35775757,0.0070953369999999984,534.0,1.0
163,3.0,198.0,0.0,-0.324,9.296,-1.671,0.056243896,-0.14945984,0.062042236,535.0,1.0
164,3.0,198.0,0.0,-0.821,9.583,-1.997,0.06637573,0.02835083,-0.00044250488,536.0,1.0
165,3.0,212.0,3.451727200000001,0.098,9.579,-2.212,-0.028503418,-0.03843689,0.08796692,537.0,1.0
166,3.9,207.0,5.2697263,0.208,9.258,-2.006,0.022445679,-0.15179443,0.16403198,538.0,1.0
167,3.0,210.0,7.015664,-0.845,9.923,-2.633,-0.07362366,0.038208008,0.038635254,539.0,1.0
168,3.9,208.0,7.964297,-1.156,10.22,-2.126,-0.029693604,-0.09240723,-0.24624634,540.0,1.0
169,3.0,207.0,9.082788,-0.907,9.234,-0.614,-0.23908997,0.052246094000000014,0.09109497,541.0,1.0
170,3.9,213.0,9.912005,-1.041,9.449,-0.475,-0.0655365,-0.15156555,0.009674072,542.0,1.0
171,3.0,217.0,8.93043,0.031,9.761,0.644,0.0071105957,0.02519226,0.05708313,543.0,1.0
172,3.9,215.0,7.569505,0.04,9.832,1.4240000000000002,0.23866272,-0.10568237,0.049346924,544.0,1.0
