,Accuracy,Bearing,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,Speed,label
0,10.0,230.7583465576172,0.3946258544921875,-9.539508056640628,2.7960266113281254,-0.054285076711848165,-0.0808549022753507,0.016303073245138067,0.0,15.550000190734865,1.0
1,10.0,232.85964965820312,0.5857330322265626,-5.9866790771484375,1.928268432617188,0.03657958283667437,-0.08684355261861189,0.08445949081077296,1.0,16.170000076293945,1.0
2,10.0,231.51412963867188,1.5547271728515626,-9.601266479492187,1.1949432373046875,0.05340996197764813,0.05235854597928485,0.07880240402322665,3.0,16.450000762939453,1.0
3,10.0,227.2479705810547,1.3833587646484375,-8.739340209960938,1.1565124511718752,-0.036184369730906614,-0.02975975991719945,0.04285825142264518,4.0,16.34000015258789,1.0
4,10.0,225.04144287109372,1.5367828369140626,-10.0763427734375,-0.2465850830078125,-0.07105340419942309,-0.19974267439423204,0.08706326340854344,5.0,15.270000457763672,1.0
5,10.0,222.6802978515625,-1.6285980224609375,-9.678875732421877,0.6270050048828125,-0.017438112501729844,0.07934062887953165,-0.14429166575714714,6.0,14.239999771118164,1.0
6,10.0,221.75059509277344,-0.9674987792968752,-9.750054931640628,0.542816162109375,0.02440760507446721,0.04459170297617776,-0.04713342392054938,7.0,14.239999771118164,1.0
7,10.0,225.79965209960938,-1.409976196289063,-9.990957641601565,1.114044189453125,-0.015055382274435947,0.06157441493150405,-9.001484484467825e-05,8.0,12.369999885559082,1.0
8,10.0,225.726806640625,-0.313726806640625,-8.108148193359376,2.6539672851562504,0.06819290287256898,0.08306026597404532,0.005020058654799364,10.0,12.369999885559082,1.0
9,10.0,224.85870361328125,-0.93310546875,-9.622500610351565,1.5263153076171876,-0.03425890426277932,0.010429471460968313,-0.050137203314049764,11.0,9.619999885559082,1.0
10,10.0,222.7607421875,-0.37802734375,-9.1719482421875,1.7989196777343752,0.054702127738554575,-0.16775704443794434,-0.02861966065453653,12.0,10.3100004196167,1.0
11,10.0,221.38157653808597,-0.7014739990234375,-10.06976318359375,0.32404479980468753,0.1985575677091468,0.05268451689671055,0.042166894803660614,13.0,10.3100004196167,1.0
12,10.0,222.69158935546875,0.2092010498046875,-11.789877319335938,2.0598602294921875,-0.05662439741337377,-0.02576208880488151,-0.05535406957340597,14.0,8.350000381469728,1.0
13,10.0,227.70953369140625,0.0207855224609375,-10.373919677734378,1.923333740234375,-0.04163426258564476,-0.018210162901743814,-0.01802507320598331,15.0,8.350000381469728,1.0
14,10.0,225.28411865234372,-0.4095794677734375,-7.208688354492187,1.2387573242187502,0.2072597128870897,-0.015226090900310027,0.07005019141679024,16.0,8.220000267028809,1.0
15,10.0,226.3520812988281,-0.322698974609375,-11.17872314453125,2.2443878173828127,0.0993430991948988,-0.003919374176269615,0.02861966065453653,17.0,7.46999979019165,1.0
16,10.0,226.36534118652344,-0.5178436279296875,-10.451678466796878,1.194195556640625,-0.14626853023431302,-0.03660381760259409,-0.04124837054369228,18.0,7.46999979019165,1.0
17,10.0,223.68438720703125,0.131890869140625,-12.853976440429687,1.8530517578125,-0.3961385542465615,-0.09909862100682952,-0.1377453494816234,19.0,7.46999979019165,1.0
18,10.0,223.7998352050781,0.03693542480468751,-11.21461181640625,2.4637573242187503,-0.3811039446286282,-0.12236719208306986,-0.10676213335964152,20.0,7.46999979019165,1.0
19,10.0,224.5069732666016,-0.62625732421875,-9.393112182617188,0.7719055175781251,-0.29781464680083597,-0.11147486322464577,-0.08667976821157203,21.0,5.070000171661377,1.0
20,10.0,223.4324493408203,-0.2476318359375,-8.584420776367189,1.1624938964843752,-0.08223655024888382,-0.002390719710564132,-0.0201018062240271,24.0,5.070000171661377,1.0
21,10.0,230.28672790527344,-0.2711090087890625,-10.2462158203125,0.919049072265625,-0.06406766634403624,-0.019353191641605826,-0.02758395730660472,25.0,1.7000000476837158,1.0
22,10.0,230.40689086914062,-0.2585479736328125,-9.015533447265623,1.7989196777343752,0.01929726525871416,-0.036045352722004466,0.010708570743208615,26.0,1.7000000476837158,1.0
23,10.0,230.40689086914062,-0.861029052734375,-6.472970581054687,1.2218597412109375,-0.04494164234341417,0.009327189085784516,-0.05545074232097585,27.0,1.7000000476837158,1.0
24,10.0,230.40689086914062,-0.56644287109375,-6.3979034423828125,1.2374114990234375,0.4719699357576958,0.10466729084618523,0.16212685557740786,28.0,1.7000000476837158,1.0
25,10.0,230.40689086914062,0.0394775390625,-11.340969848632813,2.6595001220703125,-0.3075700721899053,-0.06910370396537607,-0.13480015963210476,29.0,1.7000000476837158,1.0
26,10.0,230.40689086914062,-0.596051025390625,-8.309872436523438,1.8339111328125,-0.0918987649998003,-0.01313630839292485,-0.06811567120095667,30.0,1.7000000476837158,1.0
27,10.0,230.40689086914062,-0.14744262695312502,-10.045089721679688,2.0511871337890626,0.3940128190644602,0.07993877486036345,0.12176957873445607,31.0,1.7000000476837158,1.0
28,10.0,230.40689086914062,-0.041720581054687504,-10.5428955078125,2.057467651367188,-0.43450964554853216,-0.1342568747697286,-0.13545290041528318,32.0,1.7000000476837158,1.0
29,10.0,230.38031005859372,-0.623565673828125,-7.273886108398438,1.2652252197265623,0.4270810240038651,0.12045371083984792,0.14938043396807058,33.0,1.7000000476837158,1.0
30,10.0,229.21673583984372,0.6126495361328126,-11.656491088867188,2.399606323242188,0.05243045132871699,-0.031647674813956625,0.03945979155559506,34.0,1.7000000476837158,1.0
31,10.0,230.24331665039062,-0.7376617431640625,-6.139654541015625,1.1686248779296875,0.2957869159468497,0.08392712490886613,0.12625327674571346,35.0,1.7000000476837158,1.0
32,10.0,229.15798950195312,-0.7858123779296876,-6.241488647460938,1.3139739990234376,0.2668886886422909,0.08162322424983857,0.07612965555322312,36.0,1.7000000476837158,1.0
33,10.0,229.15798950195312,-0.8613281250000001,-6.444708251953125,1.1919525146484375,0.4163261142576891,0.13948679051842622,0.11946408017877448,37.0,1.7000000476837158,1.0
34,10.0,229.15798950195312,0.5718261718750001,-13.05375671386719,2.3435302734375,-0.22091027768650884,-0.10163687984178403,-0.05376576029928272,38.0,1.7000000476837158,1.0
35,10.0,230.41758728027344,0.2944366455078125,-12.6794677734375,2.4236816406250004,-0.06514651290162732,-0.012982111365809262,-0.027594343634856026,39.0,1.7000000476837158,1.0
36,10.0,229.40036010742188,0.389990234375,-13.009643554687502,2.355194091796875,-0.19322512025848115,-0.0675851695118129,-0.06350760356679258,40.0,1.7000000476837158,1.0
37,10.0,229.40036010742188,0.6183319091796875,-13.065270996093753,2.34053955078125,-0.04582900761862857,-0.04048191278196748,0.006591590014055122,41.0,1.7000000476837158,1.0
38,10.0,229.40036010742188,0.1508819580078125,-10.875613403320315,2.6460418701171875,-0.15693235987120827,-0.06217176196400882,-0.06253182134338754,42.0,1.7000000476837158,1.0
39,10.0,229.40036010742188,0.1613494873046875,-11.686099243164065,2.583236694335937,-0.3054272927768275,-0.06695826139120824,-0.12733372119995862,43.0,1.7000000476837158,1.0
40,10.0,229.40036010742188,-0.38969116210937504,-7.932443237304687,1.5248199462890626,0.14738679157603726,0.02602600806890836,0.06262583092986733,44.0,1.7000000476837158,1.0
41,10.0,229.40036010742188,-0.461767578125,-8.499484252929689,1.7057586669921876,0.3854632730169789,0.0873580753412152,0.12497762258356553,45.0,1.7000000476837158,1.0
42,10.0,229.40036010742188,-0.8211029052734375,-6.697723388671876,1.2402526855468752,-0.3225239880268092,-0.06808877327394687,-0.13797251712260716,46.0,1.7000000476837158,1.0
43,10.0,229.40036010742188,0.0450103759765625,-10.8635009765625,2.1077117919921875,-0.15258315149499987,-0.06950903708328614,-0.018741463539214624,47.0,1.7000000476837158,1.0
44,10.0,228.3933868408203,-0.7693634033203126,-6.548037719726563,1.31890869140625,0.4697440657186075,0.14074460150127066,0.14390444213464965,48.0,1.7000000476837158,1.0
45,10.0,229.488037109375,-0.2800811767578125,-8.80289306640625,2.16588134765625,-0.09179357013674218,-0.05026476873026455,-0.041342912762390084,49.0,1.7000000476837158,1.0
46,10.0,229.488037109375,0.4429260253906249,-13.010391235351564,2.2708557128906253,-0.3875376091900416,-0.1266809804167802,-0.1302336373109459,50.0,1.7000000476837158,1.0
47,10.0,229.488037109375,-0.68607177734375,-7.467684936523438,1.4584259033203126,0.1632986464570427,0.06107161011769709,0.03475345327720703,51.0,1.7000000476837158,1.0
48,10.0,229.488037109375,-0.3318206787109375,-7.993154907226563,1.505828857421875,-0.21893581005432408,-0.0336969772727726,-0.08167302536222305,52.0,1.7000000476837158,1.0
49,10.0,229.488037109375,-0.253912353515625,-9.443804931640628,2.4870849609375,-0.3842757694869125,-0.1446956672945122,-0.11204983970399386,53.0,1.7000000476837158,1.0
50,10.0,229.488037109375,-0.6338836669921876,-6.8943634033203125,1.5843353271484375,0.007499195313554126,-0.05744571629355421,-0.050094326420499484,54.0,1.7000000476837158,1.0
51,10.0,228.3894500732422,-0.7714569091796876,-6.8285675048828125,1.304852294921875,0.03410923460951687,0.02557486858024894,-0.007603324912176225,55.0,1.7000000476837158,1.0
52,10.0,229.41290283203125,-0.43814086914062506,-9.179425048828127,1.5855316162109376,0.2914448981055845,0.12002414295601813,0.12085078815837873,56.0,1.7000000476837158,1.0
53,10.0,229.41290283203125,0.100787353515625,-10.012789916992187,2.10247802734375,0.2755743222214753,0.0222091655946068,0.10292798033825444,57.0,1.7000000476837158,1.0
54,10.0,229.41290283203125,-0.1763031005859375,-10.2498046875,2.857785034179688,-0.5039715446805239,-0.12175466503235162,-0.16308878936314444,58.0,1.7000000476837158,1.0
55,10.0,228.5802154541016,0.52935791015625,-13.593283081054688,2.6258544921875,-0.5263729905058344,-0.13563293010497254,-0.16621454153457044,59.0,1.7000000476837158,1.0
56,10.0,228.5802154541016,0.41645812988281256,-13.125234985351565,2.61688232421875,-0.22097445986877973,-0.08149086514366162,-0.07302893709604387,60.0,1.7000000476837158,1.0
57,10.0,228.5802154541016,-0.8593841552734376,-5.706747436523438,0.7452880859375001,0.09394327376865412,0.018345185169010837,0.013635917413423716,61.0,1.7000000476837158,1.0
58,10.0,229.6058349609375,-0.5819946289062501,-6.322537231445312,0.9917236328125,-0.2648393861834749,-0.06363010897693623,-0.11248020653615068,62.0,1.7000000476837158,1.0
59,10.0,229.6058349609375,-0.7955322265625001,-6.212179565429688,1.03419189453125,0.4078684472678155,0.08633382358597072,0.11318221579949556,63.0,1.7000000476837158,1.0
60,10.0,229.6058349609375,0.463861083984375,-13.565618896484375,2.5943023681640627,0.5188628762318109,0.15366572647811708,0.16299131766724756,64.0,1.7000000476837158,1.0
61,10.0,229.6058349609375,-0.31881103515625003,-8.670852661132812,1.6831787109375,-0.05983244126248322,-0.005546032970090014,-0.03509673474171825,65.0,1.7000000476837158,1.0
62,10.0,229.6058349609375,0.4550384521484375,-13.265200805664065,2.6870147705078127,-0.3095232345333694,-0.13275591717935994,-0.08767871993646073,66.0,1.7000000476837158,1.0
63,10.0,229.6058349609375,-0.805401611328125,-5.531341552734375,0.7520172119140626,0.5338314394547103,0.1452165816037317,0.16724651645697616,67.0,1.7000000476837158,1.0
64,10.0,229.6058349609375,-0.0007476806640625,-10.589251708984378,2.1844238281250004,0.07792222928295546,0.0172282554078316,0.008334362631402976,68.0,1.7000000476837158,1.0
65,10.0,229.6058349609375,0.4599731445312501,-13.476196289062502,2.5548248291015625,0.15160497242661378,0.050458646857622316,0.05615967580315495,69.0,1.7000000476837158,1.0
66,10.0,229.48789978027344,-0.5728729248046875,-7.214520263671877,1.2263458251953123,0.3437818724800397,0.09144629393059583,0.10156817028566,70.0,1.7000000476837158,1.0
67,10.0,229.48789978027344,-0.8661132812500001,-5.530294799804689,0.8051025390625001,0.5316630936951678,0.14942597402271093,0.15015594647750166,71.0,1.7000000476837158,1.0
