,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,6.0,185.0,8.239653,1.7957061999999997,9.165284,3.7230973,0.012081082,0.01617449,0.04534514,0.0,1.0
1,4.0,188.0,7.8631787,1.3024855,9.423865,2.5092,0.018189734,0.006400645999999999,0.051453788,1.0,1.0
2,4.0,191.0,6.9310746,1.2498114,9.603436,1.8268317,-0.009910067,0.003957185,-0.022460906,2.0,1.0
3,6.0,196.0,6.225868,1.2857256,9.77343,1.4102278999999998,-0.0019688187,-0.003984063,0.016023606,3.0,1.0
4,6.0,195.0,5.6123962,1.0774237,9.634562,0.82602483,-0.011131798,0.00334632,0.044734273,4.0,1.0
5,6.0,194.0,5.362074400000001,1.5754328000000002,9.37598,2.49244,-0.013575259,-0.020477425,-0.04994984,5.0,1.0
6,4.0,190.0,5.6936517,1.3431882,9.366403,0.56744313,-0.056335825,0.057713326,-0.043841187,6.0,1.0
7,6.0,191.0,6.670778,0.9337672,9.900327,0.7326481,-0.113757156,0.06626544,-0.12691887,7.0,1.0
8,6.0,194.0,7.560903,1.5203645,9.79019,-0.32801566,0.033461366,-0.033916462,0.05511898,8.0,1.0
9,6.0,199.0,8.853648,1.7789462,9.90272,4.9202347,-0.043507658,0.14628878,-0.01146533,9.0,1.0
10,8.0,198.0,10.105186,0.9768641,9.229928999999998,1.7382435,-0.027014293,0.016785355,-0.05483676,10.0,1.0
11,4.0,188.0,10.174157,0.7901106999999999,9.984126,1.7741576,0.006583295,0.025337469,0.042290814,11.0,1.0
12,4.0,191.0,10.038325,1.5897985,10.161303,1.5443072,-0.0068557407,-0.007649255,-0.015741386,12.0,1.0
13,4.0,188.0,9.782512,1.4126221,9.213169,1.3958621999999998,0.006583295,-0.0033731977000000003,0.08810571,13.0,1.0
14,8.0,188.0,9.716427,1.2234744,9.471751,2.657645,-0.19316965,0.02900266,-0.09271041,14.0,1.0
15,8.0,189.0,9.471158,1.0606637,10.30017,2.5044115,0.006583295,0.00029199357999999995,0.09299263,15.0,1.0
16,6.0,189.0,9.217092,1.5969813,9.103033,3.5602865,0.012691947,-0.003984063,0.06306023,16.0,1.0
17,8.0,189.0,8.231819999999999,0.1340794,9.495694,3.5267668,0.016357139,0.07054149,0.023353988,17.0,1.0
18,8.0,187.0,6.9772515,-0.3615355,9.759064,2.3894863,0.046900403,0.27884656,0.02579745,18.0,1.0
19,8.0,192.0,5.524069,0.083799616,9.483723,1.7358493000000002,0.03407223,0.24830328,0.020299664,19.0,1.0
20,6.0,164.0,4.6807013,0.12689656,10.982538,1.812466,0.15746701,-0.01986656,0.011136685,20.0,1.0
21,5.4220000000000015,170.0,3.9894893,0.5698373999999999,9.634562,1.8866886000000005,0.08599577,-0.013757907,-0.05850195,21.0,1.0
22,4.9110000000000005,169.0,3.6462753,1.5275473999999998,10.151725,1.3671309,-0.0050231447,-0.13104403,-0.07133012,22.0,1.0
23,3.879,170.0,3.2320523,1.4964218,9.536397,1.1684061,-0.07099659,-0.16280901,-0.010243599,23.0,1.0
24,5.119,172.0,2.5712376,0.9696813,9.665688,2.710319,-0.017851315,-0.10660942,-0.024293499,24.0,1.0
25,5.91,179.0,2.154374,1.3695252,9.026416,3.4262073,-0.009910067,-0.048577223,0.049621195,25.0,1.0
26,6.426,181.0,1.71183,1.1037607,9.2419,2.8898897,0.015746273,-0.0125361765,0.009304089,26.0,1.0
27,7.1370000000000005,182.0,1.3640076,0.86912173,9.337671,1.8292259,-0.0013579534,-0.011314446,0.008693223,27.0,1.0
28,7.653,182.0,0.0,0.9888355,9.768641,1.498816,0.0059724290000000005,-0.011314446,0.0019737056,28.0,1.0
29,8.105,182.0,0.0,0.99362403,9.663293,1.5826156,-0.0038014145,-0.004594928,0.0019737056,29.0,1.0
30,8.488999999999999,182.0,0.0,1.2091088,8.712766,2.0638650000000003,-0.057557557,-0.007038389300000001,-0.0010806207,30.0,1.0
31,8.136000000000001,182.0,0.0,1.0941836,9.864412,1.403045,-0.0068557407,0.0057897805,-0.012076193999999998,31.0,1.0
32,7.9060000000000015,182.0,0.0,1.1492519,9.447808,2.1380875,0.005361564,-0.010092715,0.011747549,32.0,1.0
33,7.751,182.0,0.0,1.2881198,9.3831625,2.1380875,-0.0013579534,0.006400645999999999,0.010525819,33.0,1.0
34,7.644,182.0,0.0,0.92658436,9.486116,2.0016139,0.0029181032,-0.004594928,-0.0010806207,34.0,1.0
35,5.541,182.0,0.0,0.9696813,9.759064,1.6520496999999998,-0.005634010300000001,-0.0033731977000000003,-0.010854465,35.0,1.0
36,4.779,182.0,0.0,0.8834874,9.617802,2.1093562,-0.0019688187,-0.01070358,-0.0078001386,36.0,1.0
37,4.392,173.0,0.23027538,1.2402343999999998,9.584282,2.2601955,0.010859352,-0.00031887164,0.030684372,37.0,1.0
38,4.16,173.0,0.0,0.89545876,9.60583,1.7741576,-0.00013622294,-0.007038389300000001,-0.0065784077,38.0,1.0
39,4.0139999999999985,173.0,0.0,0.9529214,10.477346,1.5538843999999998,0.023687521,0.021672277,0.104599066,39.0,1.0
40,3.917,173.0,0.0,0.98404694,9.519637,1.7430321,-0.0038014145,0.0045680506,0.0050280318,40.0,1.0
41,3.85,173.0,0.0,1.2665714,9.895537,1.5131817,-0.002579684,0.0015137241,0.005638897,41.0,1.0
42,4.073,173.0,0.0,1.0199611,9.613013,1.2186859,-0.0031905490000000004,-0.011314446,-0.0016914859,42.0,1.0
43,4.262,173.0,0.0,0.8739103000000001,8.727132000000001,2.0590763,-0.002579684,-0.038192518,-0.034067344,43.0,1.0
44,4.42,175.0,0.21535029,1.036721,9.502876,1.6400781999999998,-0.07282919,-0.051020686,0.036793027,44.0,1.0
45,5.231,189.0,0.0,1.1133378,9.859624,1.594587,-0.0050231447,0.00029199357999999995,-0.009632735,180.0,1.0
46,5.63,189.0,0.0,1.0989721,9.44302,1.9968252,-0.0044122795000000005,0.0015137241,0.0025845708,181.0,1.0
47,5.984,189.0,0.0,1.1708003,9.871595,1.498816,-0.0050231447,0.0027354546,-0.0029132164000000003,182.0,1.0
48,6.287000000000001,189.0,0.0,1.0678465,9.75667,1.6424724999999998,-0.008077471,0.00090285885,-0.012076193999999998,183.0,1.0
49,6.5379999999999985,189.0,0.0,1.2905141000000002,9.60583,2.3056867000000003,-0.11192456,0.024115738,0.008082358000000001,184.0,1.0
50,6.7410000000000005,189.0,0.0,1.1540405,9.4142885,1.9800652,-0.002579684,-0.0015406022,0.0062497626,185.0,1.0
51,6.9,189.0,0.0,1.2234744,9.785401,1.5059988000000002,-0.0031905490000000004,0.0021245892,0.0025845708,186.0,1.0
52,7.022,189.0,0.0,1.1540405,9.632168,1.7741576,-0.0013579534,0.00090285885,0.0019737056,187.0,1.0
53,6.1960000000000015,189.0,0.0,1.1779832,9.601042,1.9106313,-0.0050231447,0.00334632,0.0062497626,188.0,1.0
54,5.751,189.0,0.0,1.2306572,9.498088,2.2530127,0.0016963728,-0.0027623328000000004,0.014801876,189.0,1.0
55,5.482,189.0,0.0,0.92658436,9.478934,1.8244374,-0.0050231447,-0.00031887164,-0.01390879,190.0,1.0
56,5.309,189.0,0.0,1.0271438,9.534002,1.8244374,-0.0031905490000000004,0.00090285885,0.003195436,191.0,1.0
57,5.193,189.0,0.0,0.7733508000000001,9.737515,1.7214836,0.009637621,0.00029199357999999995,-0.00046975538,192.0,1.0
58,5.114,189.0,0.0,1.0702409,9.816526,1.56825,-0.0068557407,-0.004594928,-0.0078001386,193.0,1.0
59,5.059,189.0,0.0,0.9792584,9.478934,2.1045675,0.00719416,-0.004594928,0.0038063014,194.0,1.0
60,5.02,189.0,0.0,0.89067024,9.5483675,1.8004947,-0.0068557407,-0.00031887164,-0.016963117,195.0,1.0
61,4.992,189.0,0.0,1.1444633,9.900327,1.4413534,-0.008688336,0.0045680506,-0.01146533,196.0,1.0
62,4.972,189.0,0.0,0.97446984,9.47654,2.1716073,0.0047506993,-0.007038389300000001,0.016634472,197.0,1.0
63,4.958,189.0,0.0,1.036721,9.450203,1.9824595,0.0035289687,0.0076223765,0.028851775,198.0,1.0
64,4.948,189.0,0.0,1.1348863,9.131764,2.0590763,0.00719416,0.0021245892,0.026408317,199.0,1.0
65,4.94,189.0,0.0,1.228263,9.541185,2.2194927000000004,-0.002579684,-0.011925311,-0.0016914859,200.0,1.0
66,4.935,189.0,0.0,1.2043202,9.536397,1.838803,-0.005634010300000001,0.006400645999999999,0.00014110986,201.0,1.0
67,4.931,189.0,0.0,1.2043202,9.538791,2.1620302,0.0004746423000000001,0.00029199357999999995,0.018467067,202.0,1.0
68,4.928,189.0,0.0,1.0774237,9.727939,1.5347302,0.005361564,-0.0027623328000000004,0.021521393,203.0,1.0
69,5.352,189.0,0.0,0.9194015,9.340066,1.9297855,-0.00074708817,0.021061413,0.04534514,204.0,1.0
70,5.739,189.0,0.0,0.9720756,9.72315,0.84039044,-0.008688336,0.0045680506,-0.008411003,205.0,1.0
71,6.0779999999999985,189.0,0.0,1.3000913,9.557945,0.1340794,-0.053281497,-0.016812233,-0.053004164000000006,206.0,1.0
72,5.682,189.0,0.0,1.1037607,10.391152,0.7637736999999999,0.024909252000000003,-0.043079436,0.055729847,207.0,1.0
73,5.439,189.0,0.0,1.1636176,9.696813,1.4748733,-0.005634010300000001,-0.034527324,0.032516968,208.0,1.0
74,4.7360000000000015,193.0,0.36114576,0.74222517,9.526819,1.201926,-0.07832697,-0.014979637,0.0068606280000000006,209.0,1.0
75,4.383,180.0,0.5467472,1.4389591,9.098245,2.3559662999999995,0.008415891,-0.015590503,0.039236486,210.0,1.0
76,4.622,147.0,1.092384,1.5371244,9.469357,2.6337023,0.012691947,-0.005816659,0.036182158,211.0,1.0
77,4.88,177.0,1.5125824,1.297697,9.438231,2.2745612,0.005361564,-0.0021514674,0.019688796,212.0,1.0
78,5.126,195.0,1.8512177,1.0798179,9.826104,2.901861,-0.0062448755,-0.03758165,-0.13119492,213.0,1.0
79,5.28,185.0,1.8203549,1.3288225,6.3232800000000005,-0.07901107,-0.113757156,-0.024753481,-0.014519656,214.0,1.0
80,4.762,182.0,1.5792788,1.3312168,9.80695,3.1460772,-0.07282919,-0.07240097,0.0013628404,215.0,1.0
81,4.397,176.0,1.4387645,1.5467016000000002,10.230737,1.1971374,-0.0050231447,-0.051020686,-0.10553858,216.0,1.0
82,4.268,177.0,1.2696317,1.5275473999999998,9.244295,1.9369683,-0.020905642,-0.14692652,-0.01268706,217.0,1.0
83,4.135,184.0,0.8470665999999999,0.7015225,9.550762,2.5139885,-0.038009867,-0.14814825,-0.03223475,218.0,1.0
84,4.374,187.0,0.77220404,0.8930645,9.306546,2.7175019,-0.019073045,-0.111496344,-0.024904365,219.0,1.0
85,4.564,198.0,0.8201620999999999,0.723071,9.366403,2.6121538,-0.0031905490000000004,-0.1035551,-0.0065784077,220.0,1.0
86,4.6930000000000005,197.0,0.6516809,0.73743665,9.5483675,2.3727264,-0.007466606,-0.07117924,-0.01146533,221.0,1.0
87,4.752,197.0,0.0,1.1540405,9.653716,2.0183737,0.017578868,-0.13898528,-0.018795714,222.0,1.0
88,4.374,197.0,0.0,1.0822121999999998,9.646533,1.8651401,0.007805025,-0.10050077,-0.024904365,223.0,1.0
89,4.149,197.0,0.0,1.201926,9.864412,1.4676905,0.012081082,-0.13654183,-0.01390879,224.0,1.0
90,4.007,197.0,0.0,0.9313729,9.682447,1.56825,-0.005634010300000001,-0.14570479999999994,-0.009632735,225.0,1.0
91,3.912,197.0,0.0,1.0654523,9.651321,2.0614705,-0.005634010300000001,-0.0736227,-0.0542259,226.0,1.0
92,3.847,197.0,0.0,1.2953026,9.742304,1.2809371,0.008415891,-0.013757907,0.016634472,227.0,1.0
93,3.802,197.0,0.0,1.0175668,10.041589,1.2569941999999998,-0.012353528,-0.008870985,-0.0016914859,228.0,1.0
94,3.77,197.0,0.0,1.0678465,9.665688,1.7957061999999997,-0.0019688187,0.00029199357999999995,0.008693223,229.0,1.0
95,3.748,197.0,0.0,0.8044763,9.759064,1.0678465,-0.0019688187,-0.028418673,0.009914954,230.0,1.0
96,3.732,197.0,0.0,0.8643332,9.567522,2.1237218,-0.00013622294,-0.021699157,0.008082358000000001,231.0,1.0
97,3.72,197.0,0.0,0.7996878000000001,9.337671,1.8699286,-0.0068557407,-0.00092973694,0.0007519750999999999,232.0,1.0
98,3.712,197.0,0.0,0.8332075999999999,9.778218,1.4652961000000002,0.010248487,-0.011925311,0.013580145,233.0,1.0
99,3.706,197.0,0.0,0.80687064,9.644139,1.0462981,0.0004746423000000001,-0.015590503,-0.026736962000000003,234.0,1.0
100,3.702,197.0,0.0,0.9217958,9.37598,2.1093562,-0.0013579534,0.047328617,0.003195436,235.0,1.0
101,3.699,197.0,0.0,0.6751855,9.565128,1.472479,0.009637621,0.104749955,0.029462641,236.0,1.0
102,3.696,197.0,0.0,0.51716334,9.586677,1.5514901,0.021854926,0.20187752,0.052064653,237.0,1.0
103,3.695,197.0,0.0,0.23942748,9.881172,1.812466,0.03529396,0.2580771,0.07466667,238.0,1.0
104,3.694,197.0,0.0,0.65842557,9.677659,1.6400781999999998,0.027963579,0.28739864,0.04106908,239.0,1.0
105,3.699,188.0,0.25645724,0.6847626,9.634562,1.5179702,0.03407223,0.30389202,0.06611455,240.0,1.0
106,3.697,188.0,0.0,0.75659084,9.900327,1.1971374,0.029796176,0.23303165,0.042901676,241.0,1.0
107,3.715,188.0,0.46395358,1.0989721,9.955395,1.3431882,0.026130984,0.13590409,0.042901676,242.0,1.0
108,3.771,177.0,0.78516555,0.967287,9.917087,1.0606637,0.009637621,0.014341895,-0.019406578,243.0,1.0
109,3.785,154.0,0.64335203,1.0606637,10.079897,0.6081458000000001,0.020022329,0.00029199357999999995,0.027630046,244.0,1.0
110,3.862,169.0,1.0648022,0.80687064,9.60583,1.2665714,0.03773742,-0.018644828,0.011136685,245.0,1.0
111,4.047,161.0,1.6831983,1.297697,9.785401,0.9601042,-0.020905642,-0.0027623328000000004,0.010525819,246.0,1.0
112,4.423,173.0,2.6215937,0.37111259,9.620196,0.84039044,-0.04289679,0.055269867,-0.081103966,247.0,1.0
113,4.7780000000000005,183.0,3.3385596,0.7805335999999999,9.440625,0.4764607,-0.018462181,0.08642399,0.0337387,248.0,1.0
114,6.0,181.0,4.8437448,1.2234744,9.708784,0.5219519,-0.044729386,-0.030251268,-0.075606175,249.0,1.0
115,6.0,180.0,6.115378,1.1061549,8.684034,1.1516461,-0.068553135,-0.042468574,-0.046895515,250.0,1.0
116,4.0,179.0,7.1473618000000005,2.2123098,9.2419,2.7342618,-0.009299202,-0.016812233,0.012969281,251.0,1.0
117,4.0,169.0,7.7919706999999985,2.0710478,8.662486,3.0263634,-0.027014293,-0.06568145,0.008693223,252.0,1.0
118,4.0,166.0,7.930558,1.7095122,9.277815,2.6289136,0.009026756,-0.063237995,-0.09393214,253.0,1.0
119,4.0,176.0,7.3250036,1.5036045,9.225141,3.6105664,-0.051448904,-0.042468574,-0.022460906,254.0,1.0
120,4.0,178.0,6.4763584000000005,1.8100717,9.174861,2.944958,-0.0013579534,-0.042468574,-0.024293499,255.0,1.0
121,4.0,183.0,5.043289700000001,1.7119064,9.378374,1.6879636999999998,0.0059724290000000005,-0.030251268,0.007471493,256.0,1.0
122,3.809,200.0,3.8956177,1.4078336,9.428655,1.7645805,0.006583295,-0.010092715,-0.010854465,257.0,1.0
123,3.673,196.0,3.1990309,1.4700848,9.505271,2.466103,-0.0013579534,-0.00031887164,-0.024904365,258.0,1.0
124,3.53,177.0,2.7183998,1.0534808999999998,9.452597,1.7957061999999997,-0.011742663,0.043663427000000005,-0.0059675425,259.0,1.0
125,3.44,177.0,2.4508119,0.86193895,9.562734,1.5083932,0.016357139,0.14384532,0.028240912000000007,260.0,1.0
126,3.4,179.0,2.476517,0.31843856,9.708784,1.4916332,0.0010855076,0.20981877,0.038014755,261.0,1.0
127,3.457,165.0,2.649538,-0.3423813,10.793391,1.4916332,0.009637621,0.27029443,0.06916888,262.0,1.0
128,3.549,142.0,3.0525594,-0.7206767,9.627379,1.5371244,0.054230787,0.37230894,0.050842926,263.0,1.0
129,4.874,132.0,3.3878157,-0.7326481,9.835681,1.3814965,0.057895977,0.32832664,0.13941838,264.0,1.0
130,5.783,107.0,3.8236423,0.7853220999999999,9.433443,0.9074302,-0.022127371,0.099252164,0.008693223,265.0,1.0
131,8.0,98.0,4.0439620000000005,0.4668836,9.862018,2.52596,0.007805025,0.07237409,0.033127832999999995,266.0,1.0
132,4.0,90.0,4.80774,1.1971374,9.632168,1.9202085,-0.009299202,0.043052558,-0.035289075,267.0,1.0
133,8.0,89.0,5.085825,1.5754328000000002,9.909904,1.8938714,-0.023349103,0.013731029,-0.02551523,268.0,1.0
134,8.0,90.0,5.1116686,1.2761483999999998,9.411894,2.020768,-0.0050231447,-0.007038389300000001,0.017856201000000002,269.0,1.0
135,8.0,91.0,4.9269695,1.1995317,9.945818,1.3024855,0.013913677,-0.011314446,0.008082358000000001,270.0,1.0
136,6.0,92.0,4.72048,0.6943397,9.842864,2.4062462000000004,0.0004746423000000001,0.0070115114,-0.027347825,271.0,1.0
137,8.0,87.0,4.9724584,1.4317763,9.648928,1.5658557,0.0328505,-0.007038389300000001,-0.010854465,272.0,1.0
138,8.0,89.0,4.8305826,0.7853220999999999,8.861211,2.6289136,0.015746273,0.024726603,0.017245337,273.0,1.0
139,8.0,91.0,4.3314047,0.8882760000000001,9.510059,3.0000262,0.005361564,0.017396221,-0.024904365,274.0,1.0
140,6.97,93.0,3.797520200000001,1.0774237,9.440625,2.5163830000000003,-0.011742663,-0.006427524,-0.027347825,275.0,1.0
141,5.597,95.0,3.6327698,0.8739103000000001,9.361614,2.935381,0.011470216,0.01495276,0.039236486,276.0,1.0
142,5.154,96.0,3.2814977,0.7709564999999999,9.545974,2.2601955,0.010859352,-0.0125361765,0.028240912000000007,277.0,1.0
143,4.896,95.0,2.6077828,0.9385557,9.900327,1.8483802,0.0047506993,0.003957185,0.0007519750999999999,278.0,1.0
144,5.138,94.0,1.842539,0.9768641,9.356826,2.2458298,-0.00013622294,-0.005816659,-0.0029132164000000003,279.0,1.0
145,5.18,95.0,1.2837329,0.8140534,9.634562,1.8435916,0.005361564,-0.008870985,0.011136685,280.0,1.0
146,5.582999999999998,95.0,0.0,0.7948991999999999,9.593859,1.9752767,-0.0019688187,-0.00031887164,0.010525819,281.0,1.0
