,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,6.0,291.0,7.773789999999999,1.3024855,9.541185,-1.5658557,0.0051642545,0.036639698,0.024006393,0.0,1.0
1,8.0,293.0,8.192508,1.3647367,9.996098,-0.14844504,0.111454815,-0.1954891,-0.05907128,1.0,1.0
2,8.0,297.0,7.7449727,1.1348863,10.122993,0.86912173,-0.34180720000000003,-0.05010317,0.028893314,2.0,1.0
3,6.0,300.0,6.967841,0.9720756,8.715160000000001,-0.2466103,-0.110289276,-0.032998938,0.033780236,3.0,1.0
4,6.0,307.0,7.990753,1.4533248,10.362421,3.0383348,-0.2788881,-0.39829636,0.04111062,4.0,1.0
5,6.0,314.0,8.264546000000001,0.22266756,10.676071,0.05027977,0.050368283,0.036028832,-0.024862826,5.0,1.0
6,6.0,318.0,8.2339735,0.2681588,9.541185,0.7015225,0.022879347,-0.06842912,-0.01020206,6.0,1.0
7,6.0,321.0,8.122181,0.32083282,9.361614,0.15083931,-0.09562851,-0.084922485,0.0014043793,7.0,1.0
8,8.0,322.0,7.970267,0.32562137,9.09585,1.3862851,-0.072415635,-0.051324897,0.14617944,8.0,1.0
9,6.0,321.0,7.7382174,0.016759925,9.490906,0.0,-0.07485909,-0.0006230825700000001,-0.0120346565,9.0,1.0
10,6.0,321.0,7.4774046,1.2186859,9.464568,0.21548474,0.14749585,-0.26696032,-0.06884512,10.0,1.0
11,4.0,321.0,7.282203999999999,-0.4860378,9.526819,0.08858817,0.41872004,-0.084922485,-0.13604029999999998,11.0,1.0
12,4.0,321.0,7.130776400000001,0.6943397,9.964972,0.13647367,-0.12617178,-0.07575951,0.017897742,12.0,1.0
13,4.0,321.0,6.986464999999999,0.6081458000000001,8.439817999999999,-0.22266756,0.1658218,0.14781716,0.017286874,13.0,1.0
14,4.0,321.0,7.1160855,0.083799616,8.92825,1.2210802,-0.20130819,-0.021392502,0.04233235,14.0,1.0
15,6.0,321.0,7.218475,0.6703969,7.5898514000000015,0.81165916,0.74736553,-0.1618915,-0.1397055,15.0,1.0
16,6.0,321.0,7.133503,-0.14605077,10.410307,0.82602483,0.24462342,0.106889196,-0.026084557,16.0,1.0
17,6.0,322.0,7.032802,0.29689008,9.766247,0.3615355,0.02104675,0.07756767,0.0014043793,17.0,1.0
18,6.0,322.0,6.9098425,0.16759923,10.968173,-0.41420954,-0.34608325,-0.12279613,0.009345627,18.0,1.0
19,6.0,321.0,7.6093636,-0.64166564,10.779025,-0.77574503,-0.06508525,-0.44533297,-0.07189945,19.0,1.0
20,6.0,320.0,6.2802234000000015,0.4070267,8.118986,0.20351335,-0.11395447,0.21012543,0.08509292,20.0,1.0
21,6.0,319.0,6.1033683,-0.29210153,10.00328,0.75659084,-0.6191399999999999,-0.08125729,0.07043215,21.0,1.0
22,6.0,318.0,5.9735456,0.007182824399999998,8.717555,-0.7134939,-0.3363094,0.21806668,0.08631465,22.0,1.0
