,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,3.0,293.0,8.285303,-1.228263,9.198804,1.6233183,0.002688418,0.03169841,-0.0048698178000000005,0.0,1.0
1,3.9,293.0,7.563328999999999,1.2929084,9.4142885,2.1093562,-0.0076962914,-0.08803118,-0.0024263568,1.0,1.0
2,3.9,293.0,7.2673845,0.9122187,9.337671,1.4198049,0.08759869,-0.11613098,-0.0048698178000000005,2.0,1.0
3,3.9,293.0,7.0410743,0.505192,9.5244255,1.4198049,0.017349184,-0.042216286,-0.029304428,3.0,1.0
4,3.9,293.0,6.841400599999999,0.7781393,10.127783,0.8739103000000001,-0.021135326,-0.043438014,0.020175658,4.0,1.0
5,3.9,293.0,6.8597517,0.6895511,10.908316,0.73743665,0.0100188,0.04330485,-0.023195775,5.0,1.0
6,3.9,293.0,8.808773,1.0606637,9.277815,1.1300977,0.060109753,-0.04527061,-0.043965194000000006,6.0,1.0
7,3.9,295.0,8.608333,1.089395,8.978531,1.2498114,-0.024800519,-0.07337041,0.055605844,7.0,1.0
8,3.9,298.0,8.621374000000001,1.472479,9.821315,0.5865973000000001,-0.05900897,-0.12651569,0.0036822958,8.0,1.0
9,3.9,302.0,8.457686,1.7214836,9.349643,2.2554069,0.15784820000000002,-0.15033942,0.0061257565,9.0,1.0
10,3.9,308.0,8.493553,1.010384,8.837268,1.3575538,0.04117293,-0.08803118,-0.059236825,10.0,1.0
11,3.9,315.0,8.49208,0.7877164000000001,12.328121,2.5906053,0.038118605,-0.24196923,-0.05190644,11.0,1.0
12,3.9,322.0,8.397111,0.59378016,10.836488,2.1332989,-0.032130900000000004,-0.031220712,-0.14903401,12.0,1.0
13,3.9,327.0,8.716472,-0.9984126,9.991309,1.9824595,-0.07977839,0.06101994,-0.07450845,13.0,1.0
14,3.9,329.0,9.194634,0.19393626,9.115005,1.2737542,0.026512163,-0.18699135,0.08553824,14.0,1.0
15,3.9,329.0,8.848752000000003,-0.7901106999999999,6.962551,0.28731298,0.32156008,-0.18454789,0.055605844,15.0,1.0
16,3.9,329.0,7.0308533,0.53392327,10.632975,0.9074302,-0.087108776,-0.18638048,-0.05984769,16.0,1.0
17,3.9,331.0,6.9547032999999985,0.40463245,9.574705,1.8771114,-0.22577518,-0.27801028,0.100809865,17.0,1.0
18,3.9,336.0,7.2062855,1.7286664,9.613013,0.0,-0.002198504,-0.034885902,-0.083671436,18.0,1.0
19,3.9,347.0,9.273616,1.8938714,8.952193,0.6296943,-0.049845994000000005,-0.0073969676,0.012234409,20.0,1.0
20,3.9,351.0,10.42331,0.7877164000000001,11.157321,0.60335726,0.015516588,-0.123461366,-0.08000624,21.0,1.0
21,3.9,359.0,11.420685,1.0726352,8.281796,0.7302538000000001,0.037507735,-0.25174308,-0.11665816,22.0,1.0
22,3.9,4.0,11.653805,-0.07422252,10.295382,1.9273912,-0.19828625,-0.055655323,0.18327667,23.0,1.0
23,3.9,11.0,12.077257,1.3623424,8.322499,-0.007182824399999998,0.07293792,-0.029388117,0.094701216,24.0,1.0
24,3.9,15.0,11.808791,1.3838909,8.135746000000001,0.09337672,0.005742744,0.049413502000000005,-0.16064046,25.0,1.0
25,3.9,15.0,12.086336,0.6560313,2.3320236,-2.1931557999999995,-0.06572849,0.17219742,-0.025639236,26.0,1.0
26,3.9,15.0,12.830278,-0.28013015,13.692858,3.964919,0.050335906,0.3994393,-0.095277876,27.0,1.0
27,4.0,15.0,14.235229,-0.2753416,6.912271499999999,-1.4126221,0.14318742,-0.055044457000000005,-0.17774467,28.0,1.0
28,3.9,15.0,14.433499,1.8771114,10.261862,3.3424077000000003,-0.018081002,0.13188031,0.06782314,29.0,1.0
29,3.9,16.0,15.114228,0.6296943,11.44224,1.802889,-0.11276511,0.15081714,-0.052517306,30.0,1.0
