,Accuracy,Bearing,Speed,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,label
0,8.0,35.0,15.711744,-0.6273,8.856422,1.8555629,-0.037518732,0.10013853,-0.021774292,0.0,1.0
1,8.0,35.0,15.782946,0.7877164000000001,10.146936,3.5650752,0.06938268,-0.009817215,-0.021774292,1.0,1.0
2,8.0,35.0,15.7856,0.24182175,11.181263,2.6815877,0.008296161,0.01644999,-0.045598038,2.0,1.0
3,8.0,35.0,15.642017999999998,0.14126222,9.840469,2.892284,-0.053401228,0.17466410000000002,-0.045598038,3.0,1.0
4,8.0,37.0,15.413948,0.18914771,9.093455,3.7063375,-0.012473257,0.15267295,-0.12501052,4.0,1.0
5,8.0,37.0,14.575785,0.13168511,9.701602,2.7677817000000005,-0.0020885481,0.017671721,0.002660318,5.0,1.0
6,8.0,36.0,13.727056,-0.5889916000000001,9.615408,2.2937152000000003,0.026011253,-0.008595484,-0.02727208,6.0,1.0
7,8.0,36.0,13.023864,-0.48124924,9.284998,1.7621863000000002,-0.0222471,0.045160655,-0.0058917953000000006,7.0,1.0
8,8.0,36.0,12.63094,-0.016759925,10.30017,1.8340145,0.067550085,-0.17230737,0.09978789999999997,8.0,1.0
9,8.0,36.0,12.228017,-0.60335726,9.596253,1.1277034,0.070604414,0.03172162,-0.048041496,9.0,1.0
10,8.0,36.0,11.798556,-0.3519584,10.628186,3.9864676,0.010739622,0.045771524,0.0099907005,10.0,1.0
11,12.0,37.0,11.221431,0.10055954,8.439817999999999,3.5411325,0.044948075,0.015839124,0.033814445,11.0,1.0
12,12.0,37.0,10.225062,0.028731298,9.385557,3.0862203,-0.0100297965,-0.044636536,0.017321086,12.0,1.0
13,12.0,37.0,9.021623,0.5961744000000001,9.44302,3.1604428,-0.020414505,0.0268347,0.0020494529,13.0,1.0
14,12.0,37.0,7.833336,0.009577099,9.5483675,3.215511,0.021124331,0.08120169999999999,-0.043154575,14.0,1.0
15,12.0,37.0,6.442222,-0.24182175,8.834874000000003,3.328042,0.004020104,0.0017892242,-0.013833043,15.0,1.0
16,12.0,37.0,5.919049,-0.6943397,9.8548355,-0.5123747999999999,0.025400387000000003,0.03355422,-0.019330831,16.0,1.0
17,12.0,36.0,6.6006866,0.87151605,9.809344,0.04070267,0.11580844,-0.12649247,0.028316658,17.0,1.0
18,12.0,36.0,7.67442,-0.15083931,9.356826,1.8603516,0.021735197,-0.07212547,0.042366557,18.0,1.0
19,12.0,35.0,8.366666,0.9194015,9.747093,3.6823947,-0.041794788,0.01644999,0.08390539999999999,19.0,1.0
20,12.0,31.0,8.424272,-2.0878077,10.807756,1.4293821000000002,0.00096577796,0.032332484,0.03198185,20.0,1.0
21,12.0,27.0,8.243265,-2.8970726000000004,9.196409,2.6121538,0.067550085,0.035997678,0.024040602,21.0,1.0
22,8.0,25.0,7.8527474,1.1731946000000002,8.906702000000003,3.4094474000000003,0.08648691,-0.18269208,0.004492914000000001,22.0,1.0
23,8.0,37.0,6.6926679999999985,3.1987512,8.921068,2.8994668,-0.034464404,-0.46124664,-0.05903707,23.0,1.0
24,8.0,66.0,5.673926,6.100612,8.923461999999997,2.875524,0.04189375,-0.81493765,-0.062091395,24.0,1.0
25,8.0,108.0,4.9096427,4.577853,8.387145,2.6863763,0.016848274,-0.7843943,-0.18365358,25.0,1.0
26,6.0,156.0,4.7828339999999985,4.288146,9.352037,4.230683999999999,0.02784385,-0.7966116,-0.24168578,26.0,1.0
27,6.0,204.0,4.9417725,2.4182177000000005,9.926663,1.0965778999999998,-0.034464404,-0.5901392,-0.17510147,27.0,1.0
28,4.0,230.0,5.027163,-0.75180227,9.921875,1.3719195,-0.029577484,-0.15031622,-0.10973889,28.0,1.0
29,4.0,232.0,5.181066,-1.9441512,8.705584,3.0383348,0.01623741,0.15267295,0.07718588,29.0,1.0
30,4.0,218.0,5.1640415,-1.6185298,9.890749,3.354379,-0.019192776,0.33654335,0.080240205,30.0,1.0
31,4.0,197.0,5.010679,-3.0742488,8.595447,3.7925313,-0.01858191,0.40923634,-0.037045922,31.0,1.0
32,4.0,172.0,4.6256804,-1.7286664,8.566715,3.962525,-0.013694989,0.360978,0.11872472,32.0,1.0
33,3.8,153.0,3.7612169,-0.94095,9.3831625,2.7055306,0.004020104,0.31088704,0.026484063,33.0,1.0
34,3.457,141.0,2.759676,-0.15562786,9.361614,3.241848,0.046780672,0.1129667,0.020986274,34.0,1.0
35,3.071,141.0,0.0,-0.25139886,9.469357,1.6712039,0.038228557,-0.02325625,0.011823297,35.0,1.0
36,3.0,141.0,0.0,-1.3120626,9.77343,1.1516461,0.016848274,0.07875825,0.00021685717,36.0,1.0
37,3.0,141.0,0.0,-1.1612233,9.897932,1.2210802,0.00096577796,0.31638482,0.06924463,37.0,1.0
38,3.0,141.0,0.0,-1.2737542,9.591465,3.632115,-0.02652316,0.24735706,0.06313598,38.0,1.0
39,3.259,94.0,1.1240376,-0.45730647,9.510059,2.3463893,0.0027983738,0.27423513,0.08451626,39.0,1.0
40,3.625,76.0,1.5455273,-1.0606637,9.507666,1.6975409,-0.008808066,0.28584155,0.07535328,40.0,1.0
41,4.329,58.0,2.0381126,-1.4964218,10.728745,0.9577099,0.04555894,0.22108984,0.09001405,41.0,1.0
42,5.021,45.0,2.6276758,0.27055305,8.449396,1.7238779,-0.096772656,-0.03974961,0.15232229,42.0,1.0
43,5.6770000000000005,37.0,3.404602,-1.2737542,9.557945,2.7749646,0.062052302,0.13801217,-0.038878515,43.0,1.0
44,6.069,36.0,3.990211,0.33519846,9.26345,2.5499027,-0.08272276,-0.004319428,-0.07736303,44.0,1.0
45,8.0,43.0,4.15002,2.5642684,9.299363,2.7821474,-0.1346463,-0.16436613,-0.1867079,45.0,1.0
46,8.0,62.0,4.235903,1.525153,9.993703,1.2522057,-0.01736018,-0.32868886,-0.08163908,46.0,1.0
47,8.0,84.0,4.29164,3.3519847,9.79019,1.9728824,0.0064635654,-0.39221886,-0.1482234,47.0,1.0
48,8.0,107.0,4.5269794,0.20351335,10.79818,0.9122187,0.01745914,-0.31708243,-0.012611313,48.0,1.0
49,8.0,119.0,4.8714857,0.26337022,8.521224,4.2402606,-0.12975939,-0.15703574,0.00021685717,49.0,1.0
50,8.0,124.0,4.6850185,0.2753416,8.300951,2.9593236000000003,-0.04057306,-0.08800796400000001,0.039312232,50.0,1.0
51,8.0,126.0,4.5572667,-0.24421602,8.466156,3.4716985,-0.19695456,-0.13565546,0.08268366,51.0,1.0
52,8.0,128.0,4.43839,-1.4365649,7.0176196,1.6496553,0.14390825,0.16672283,-0.11951274,52.0,1.0
53,6.0,129.0,4.848731,-0.29449580000000003,9.6896305,1.5874043,-0.02652316,0.22292244,-0.09996504,53.0,1.0
54,6.0,131.0,5.4881654000000015,-0.2657645,10.05356,1.2569941999999998,0.11703017,-0.25355244,0.07596415,54.0,1.0
55,6.0,131.0,6.044324,1.0558752,10.632975,4.3839172999999985,0.09870422,0.04210633,-0.010167852,55.0,1.0
56,6.0,130.0,6.1210837,-1.786129,11.983345,1.1923488000000002,0.035174232,-0.14054237,0.11933558,56.0,1.0
57,8.0,129.0,6.2611427000000015,0.6249057,12.258687,-0.82602483,0.04922413,0.17588581,-0.11584754,57.0,1.0
58,8.0,129.0,6.322785400000001,0.36392978,11.171686,-1.8148603,0.101147674,0.0005674938,0.080240205,58.0,1.0
59,8.0,130.0,6.450147,-0.27055305,8.255460000000001,3.3304362000000003,-0.054012094,-0.040360477,0.074131556,59.0,1.0
60,8.0,129.0,6.7738547,0.65124273,10.460587,4.403071400000001,0.09015211,0.4483317,-0.22763588,60.0,1.0
61,6.0,131.0,6.642592,-1.3791022,8.279403,2.8467927000000004,-0.011862393,0.18199448,-0.19464916,61.0,1.0
62,6.0,137.0,6.029885299999999,1.2186859,9.931452,4.3911,0.035785094,-0.2156788,-0.05415015,62.0,1.0
63,8.0,146.0,5.0279174000000015,-0.13647367,9.220352,4.7310870000000005,0.052889325,0.043938927,-0.16166243,63.0,1.0
64,6.921,151.0,3.497811,0.17238778,9.466963,2.7270790000000003,0.04128288,-0.07212547,0.0069363746,64.0,1.0
65,7.039,151.0,0.0,0.30886146,10.312141,-0.6656084,0.03700683,-0.17108564,-0.0016157385999999998,65.0,1.0
66,7.127999999999999,151.0,0.0,1.1013664,9.186832,-0.4166038,-0.038740464,-0.3842776,-0.044376306,66.0,1.0
67,7.2029999999999985,179.0,0.3981361,1.541913,9.976943,1.9944309,-0.07417065,-0.03852788,-0.13967128,67.0,1.0
68,6.357,189.0,1.4655662,-1.297697,9.842864,1.6568381999999997,-0.014305853,-0.17597257,-0.024217753,68.0,1.0
69,6.129,192.0,2.639053,-0.21548474,9.452597,4.0199876,0.05350019,-0.07395807,0.017321086,69.0,1.0
70,5.959,193.0,2.3248842,-0.25618739999999995,8.566715,4.1995580000000015,-0.024079697,0.01522826,-0.01566564,70.0,1.0
71,5.7360000000000015,193.0,1.6763338,-0.14126222,9.155706,3.668029,-0.00025595253,-0.02325625,0.004492914000000001,71.0,1.0
72,6.171,193.0,1.1165038,-0.20590763,9.273026,3.1125572,-0.00025595253,-0.036695287,0.016710218,72.0,1.0
73,6.443,193.0,0.0,-0.25139886,9.411894,2.281744,0.03028731,-0.0037085628,0.0038820487,73.0,1.0
74,6.665,193.0,0.0,0.026337024,9.569917,2.1069617000000003,0.027232982000000003,-0.027532307,0.014266758,74.0,1.0
75,6.0,216.0,17.460194,0.7709564999999999,9.141341,2.6504622,0.023567792,-0.059297297,0.030760119,150.0,1.0
76,6.0,217.0,16.829376,-0.339987,8.988108,2.2434354,0.10053681,-0.07395807,0.041755695,151.0,1.0
77,6.0,217.0,15.509207,1.3383996,9.227535,5.4158497,-0.009418931,0.26262870000000005,-0.07125438,152.0,1.0
78,6.0,217.0,13.809021,1.0678465,8.590658,6.2083545,0.008907027,0.14412081,-0.0761413,153.0,1.0
79,6.0,218.0,11.713573,1.7478206000000005,9.047964,4.173221,-0.038129598,-0.053799514000000014,0.019764546,154.0,1.0
80,6.0,221.0,9.813656,1.333611,8.2387,4.8867150000000015,0.022956926,-0.40321445,0.0820728,155.0,1.0
81,6.0,229.0,8.906839999999997,-1.6065584,7.9753294000000015,-0.81165916,0.14940603,-0.07823412,-0.10179764,156.0,1.0
82,6.0,244.0,7.926306200000001,3.1700199,11.171686,4.07745,0.05838711200000001,-0.36106473,-0.0462089,157.0,1.0
83,6.0,266.0,7.627501,5.786962,10.024829,5.2697987999999985,-0.22810869,-0.43192512,-0.120123595,158.0,1.0
84,6.0,287.0,8.288834,3.2179053,10.05356,-0.31125572,0.008907027,-0.2773762,0.039923098,159.0,1.0
85,6.0,300.0,9.18324,0.062251143,9.27542,-0.13647367,0.06632836,-0.13199027,0.00021685717,160.0,1.0
86,6.0,305.0,9.760966,1.5634614,10.738322,0.9026416,-0.028966619,0.017671721,-0.048041496,161.0,1.0
87,6.0,306.0,10.452175,1.647261,9.42626,1.3120626,0.07243701,-0.03852788,0.0051037795,162.0,1.0
88,8.0,306.0,11.156787,0.22985038,8.921068,1.6017698,0.010128757,-0.10450133,0.028316658,163.0,1.0
89,8.0,306.0,11.855146,-0.56744313,9.720756,3.7398572,-0.034464404,0.042717196,-0.051706687,164.0,1.0
90,8.0,306.0,12.239058,-0.0670397,10.180456,3.7542229,-0.005142874600000001,0.11724275,-0.08408255,165.0,1.0
91,8.0,305.0,12.113936,-0.5650489000000001,9.205987,2.7414446,-0.061342474,0.07020613,-0.0040591992,166.0,1.0
92,8.0,304.0,11.889557,0.4070267,9.052753,3.955342,0.01623741,-0.100836135,0.037479635,167.0,1.0
93,8.0,304.0,11.4092455,0.61293435,9.993703,4.048719,-0.04423825,0.008508743000000001,-0.018719966,168.0,1.0
94,8.0,304.0,11.026917999999998,0.12929083,9.629773,3.0957973,-0.10776824,-0.001265102,-0.06453486,169.0,1.0
95,8.0,304.0,9.871163,0.28731298,9.555551,2.7893302,-0.09982699,0.025612969,0.047864344,170.0,1.0
96,8.0,305.0,9.31328,0.2466103,9.347249,0.92658436,0.051667593,-0.047079995,0.019764546,171.0,1.0
97,8.0,304.0,9.060482,0.05985687,9.567522,3.189174,0.11214325,-0.027532307,0.014266758,172.0,1.0
98,8.0,304.0,9.061168,0.6703969,10.168485,3.3831103,0.0339525,-0.016536733,-0.010778717,173.0,1.0
99,8.0,304.0,9.507241,0.29689008,8.722342999999999,2.8252442,-0.0008668178,-0.008595484,0.012434162,174.0,1.0
100,8.0,305.0,9.396746,1.333611,9.385557,2.6121538,0.00035491268,-0.07212547,0.02953839,175.0,1.0
101,8.0,308.0,9.506699,-0.21548474,9.385557,2.3583608,-0.021636236,-0.0049302937,-0.032769866,176.0,1.0
102,8.0,308.0,9.220866,0.35914123,9.895537,2.6169424,0.028454714,0.03049989,-0.008946121999999999,177.0,1.0
103,12.0,306.0,9.076224,0.31125572,8.449396,3.059883,0.015626544,-0.015925867,0.0014385877,178.0,1.0
104,12.0,304.0,8.449849,-0.07422252,9.179649,3.1580484,0.06693923,0.049436715,-0.048041496,179.0,1.0
105,8.0,301.0,7.426713,-1.0151725,9.809344,3.4357843,-0.041183926,0.0017892242,0.13705067,180.0,1.0
106,8.0,294.0,5.447971,-1.9489397,8.521224,3.5746522000000005,0.09809335,0.23391801,0.017321086,181.0,1.0
107,6.912000000000001,279.0,3.4613912000000004,-1.2593886,9.019233,3.6632404,0.035785094,0.26201782,0.051529538,182.0,1.0
108,6.332000000000002,260.0,2.3550758,-1.359948,8.679246000000001,2.6767993,-0.0014776831,0.42634058,0.10589655,183.0,1.0
109,5.97,235.0,1.8497031000000004,-2.0854135,9.47654,2.0087965,-0.060731612,0.48498365,0.0820728,184.0,1.0
110,5.683,208.0,1.1388774,-1.5754328000000002,8.798960000000003,1.8196489,0.051667593,0.4489426,0.1700374,185.0,1.0
111,5.516,181.0,1.1586398,-2.0399222,9.677659,2.2194927000000004,0.026011253,0.43000576,0.09856616,186.0,1.0
112,5.482,154.0,2.0841944,-0.50758624,9.387952,2.9162266,-0.022857968,0.32493696,0.14132673,187.0,1.0
113,5.6629999999999985,131.0,2.5475821,0.098165266,10.166091,2.2242813,0.010128757,0.22658764,0.027094929,188.0,1.0
114,5.795,118.0,2.7000277,-1.0965778999999998,9.732727,2.8156672,0.06877182,0.100749396,-0.0016157385999999998,189.0,1.0
115,5.53,113.0,2.5667593,-0.14365649,8.669669,3.2370596000000003,-0.08699882,-0.1032796,0.106507406,190.0,1.0
116,5.431,111.0,2.5101562000000004,-0.38308397,10.340873,2.351178,0.048002403,0.0671518,-0.0022266037,191.0,1.0
117,5.0939999999999985,107.0,3.206375,-1.6831752,9.897932,2.1716073,0.05472192,0.020726047,-0.0028374690000000004,192.0,1.0
118,5.001,108.0,3.218529,-1.0989721,10.668888,2.7486274,0.11886277,0.1850488,-0.16716021,193.0,1.0
119,4.882,114.0,2.8857687000000003,-0.21548474,9.615408,2.4158232,0.035785094,-0.10572306,-0.0150547745,194.0,1.0
120,4.718,117.0,2.286777,-0.28252444,9.617802,2.6648278,0.020513466,-0.04891259,-0.013222178,195.0,1.0
121,5.21,120.0,2.4987807,-0.12450229,9.160496,2.5475085,0.00035491268,-0.109388255,0.008158104499999999,196.0,1.0
122,5.471,123.0,2.4274218,-0.007182824399999998,9.251478,3.2825508,-0.04545998,-0.18269208,0.061303385,197.0,1.0
123,5.627000000000002,126.0,2.444519,-0.35914123,9.60583,2.1907616,0.023567792,0.009119607,-0.026661213,198.0,1.0
124,5.752000000000002,123.0,2.5883787,-0.67279124,9.361614,2.2985039,-0.009418931,0.093419015,-0.02727208,199.0,1.0
125,5.914,119.0,2.9287422000000003,-1.2498114,9.3592205,1.5490957,-0.0020885481,0.050047576,-0.0016157385999999998,200.0,1.0
126,6.114,117.0,3.4968398,-0.8739103000000001,9.26345,2.4086404,-0.03935133,-0.040971342,0.037479635,201.0,1.0
127,6.31,119.0,3.966799,-1.9872481,8.674458,2.6887705000000004,-0.047292575,-0.052577782,-0.058426205,202.0,1.0
128,8.0,119.0,4.3825445,-0.57462597,8.281796,4.300117500000002,-0.11387689,0.05126931,0.00021685717,203.0,1.0
129,8.0,120.0,4.6708292999999985,-0.48843205,9.28021,3.7111259,-0.0020885481,0.17832929,-0.11462581,204.0,1.0
130,8.0,121.0,4.7996774,0.16520496,8.004061,4.010410299999998,0.02906558,-0.0067628887,0.041755695,205.0,1.0
131,6.964,121.0,3.812158600000001,0.23463893,8.655303,3.1269228,-0.043627385,0.029278161,-0.0150547745,206.0,1.0
132,6.658,119.0,3.9196265,0.11971374,6.5363703,2.8013015,0.18117101,0.025612969,0.041755695,207.0,1.0
133,6.119,117.0,3.6258886,-0.69194543,8.583475,3.0790374,-0.029577484,-0.017147599,-0.0010048733,208.0,1.0
134,6.106,119.0,3.9094176,-0.098165266,10.338479,1.6544438999999995,0.00096577796,-0.1472619,0.07901847,209.0,1.0
135,8.0,119.0,4.3070455,-0.29928434,8.197997,2.5834224,0.11580844,0.12946007,-0.13967128,210.0,1.0
136,6.0,125.0,4.303706,-0.63208854,9.557945,3.8619652,0.18056017,-0.18085948,0.05641646,211.0,1.0
137,6.0,123.0,4.243159,-0.8834874,8.779805999999999,3.0000262,0.05716538,0.055545364000000014,-0.049874093,212.0,1.0
138,6.0,121.0,4.0870123,-0.035914123,9.177256,1.8579572,-0.038129598,0.39640817,-0.20381214,213.0,1.0
139,5.409,121.0,3.9063158,-0.19393626,8.940222,3.2969165,-0.0020885481,0.09280814,-0.0462089,214.0,1.0
140,5.144,124.0,3.5037136,-0.3974496,9.225141,3.694366000000001,-0.068062,0.13801217,-0.06392399,215.0,1.0
141,5.015,124.0,3.2069905,-0.48124924,9.6896305,2.4972286,-0.00025595253,0.10991237,-0.0761413,216.0,1.0
142,4.875,123.0,2.7851220000000003,-0.07901107,9.768641,2.803696,-0.011251527,-0.037306152,0.036257908,217.0,1.0
143,4.717,122.0,2.4192846,0.5770202,10.304958,2.7653873,0.00035491268,-0.035473555,-0.013833043,218.0,1.0
144,4.6080000000000005,121.0,2.1454816,0.19393626,10.10384,2.004008,-0.023468832,-0.03608442,0.046642616,219.0,1.0
145,4.619,121.0,2.4889781,-0.27055305,9.170073,1.9106313,-0.035075273,0.03355422,0.019153679,220.0,1.0
146,4.862,121.0,3.2919195,-1.2737542,9.39274,0.88588166,0.10908893,0.0671518,-0.004670065,221.0,1.0
147,4.803,121.0,3.5639791,0.90024734,10.73114,4.5132080000000006,-0.08516622,-0.27981964,0.2824366,222.0,1.0
148,5.2810000000000015,121.0,3.655842,-1.6855695,8.437425,1.0486923,0.018070005,0.04332806,0.02953839,223.0,1.0
149,5.2,122.0,3.7744994,-1.3479767,10.6497345,1.6089526,0.05716538,0.006065281,-0.048652362000000005,224.0,1.0
150,5.944,122.0,3.9360871,-1.0199611,13.225974,-0.105348095,0.317394,-0.30608684,0.20607844,225.0,1.0
151,8.0,123.0,4.1411185,-0.45012367,7.474925999999999,1.7741576,0.17384064,0.08120169999999999,-0.040711112,226.0,1.0
152,8.0,123.0,4.2114983,-0.40223816,7.0343795,-2.4637089,0.23004024,-0.28348485,0.13888326,227.0,1.0
153,8.0,122.0,4.4808655,-1.0319325,9.198804,4.5491223,0.039450288,-0.23644823,0.11628125,228.0,1.0
154,6.0,124.0,4.855346,-3.031152,8.451789999999999,3.258608,0.104202,-0.05563211,-0.0883586,229.0,1.0
155,6.0,123.0,4.6534624,0.3232271,8.279403,2.3056867000000003,-0.05828815,0.07936911,-0.0150547745,230.0,1.0
156,5.391,125.0,3.765733,-0.2849187,10.340873,1.5227587,0.08221085,-0.08617537,0.027094929,231.0,1.0
